TestName,StartTime,TimeStamp,ActionDesc,ActionDuration
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:20:48,2011/04/15 07:20:50,"002 Login as 'pt_pricingmanUK' and wait for dashboard",1953,"Dashboard"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:20:48,2011/04/15 07:20:51,"003 Navigate in main menu to 'Manage Prices'",1219,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:20:48,2011/04/15 07:20:52,"004 Navigate in folders to 'L1 Price Setting'",1422,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:20:48,2011/04/15 07:21:09,"005 Open Worksheet 'L1 Prices'",828,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:20:48,2011/04/15 07:21:17,"006 Set Filter 'HQPriceGroup','60mm Busbar system'",578,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:20:48,2011/04/15 07:21:25,"007 Set Filter 'PCK','60mm Busbar system'",422,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:20:48,2011/04/15 07:21:34,"008 Navigate in main menu to 'Manage Prices'",1906,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:20:48,2011/04/15 07:21:36,"009 Navigate in folders to 'L2 Price Setting'",1984,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:20:48,2011/04/15 07:21:52,"010 Open Worksheet 'L2 Price'",484,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:20:48,2011/04/15 07:22:00,"011 Logout ",516,"Login"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:22:00,2011/04/15 07:22:00,"001 Open login page",219,"Other"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:22:00,2011/04/15 07:22:02,"002 Login as 'pt_pricingmanUK' and wait for dashboard",2078,"Dashboard"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:22:00,2011/04/15 07:22:03,"003 Navigate in main menu to 'Manage Prices'",1422,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:22:00,2011/04/15 07:22:05,"004 Navigate in folders to 'L1 Price Setting'",1828,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:22:00,2011/04/15 07:22:22,"005 Open Worksheet 'L1 Prices'",828,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:22:00,2011/04/15 07:22:30,"006 Set Filter 'HQPriceGroup','60mm Busbar system'",484,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:22:00,2011/04/15 07:22:38,"007 Set Filter 'PCK','60mm Busbar system'",422,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:22:00,2011/04/15 07:22:46,"008 Navigate in main menu to 'Manage Prices'",1391,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:22:00,2011/04/15 07:22:48,"009 Navigate in folders to 'L2 Price Setting'",1688,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:22:00,2011/04/15 07:23:05,"010 Open Worksheet 'L2 Price'",625,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:22:00,2011/04/15 07:23:12,"011 Logout ",469,"Login"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:23:12,2011/04/15 07:23:12,"001 Open login page",172,"Other"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:23:12,2011/04/15 07:23:14,"002 Login as 'pt_pricingmanUK' and wait for dashboard",1938,"Dashboard"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:23:12,2011/04/15 07:23:16,"003 Navigate in main menu to 'Manage Prices'",1219,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:23:12,2011/04/15 07:23:17,"004 Navigate in folders to 'L1 Price Setting'",1344,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:23:12,2011/04/15 07:23:34,"005 Open Worksheet 'L1 Prices'",828,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:23:12,2011/04/15 07:23:42,"006 Set Filter 'HQPriceGroup','60mm Busbar system'",625,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:23:12,2011/04/15 07:23:50,"007 Set Filter 'PCK','60mm Busbar system'",531,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:23:12,2011/04/15 07:23:58,"008 Navigate in main menu to 'Manage Prices'",1656,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:23:12,2011/04/15 07:24:00,"009 Navigate in folders to 'L2 Price Setting'",1672,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:23:12,2011/04/15 07:24:17,"010 Open Worksheet 'L2 Price'",625,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:23:12,2011/04/15 07:24:24,"011 Logout ",703,"Login"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:24:24,2011/04/15 07:24:25,"001 Open login page",234,"Other"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:24:24,2011/04/15 07:24:27,"002 Login as 'pt_pricingmanUK' and wait for dashboard",1922,"Dashboard"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:24:24,2011/04/15 07:24:28,"003 Navigate in main menu to 'Manage Prices'",1203,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:24:24,2011/04/15 07:24:29,"004 Navigate in folders to 'L1 Price Setting'",1281,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:24:24,2011/04/15 07:24:46,"005 Open Worksheet 'L1 Prices'",953,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:24:24,2011/04/15 07:24:54,"006 Set Filter 'HQPriceGroup','60mm Busbar system'",484,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:24:24,2011/04/15 07:25:01,"007 Set Filter 'PCK','60mm Busbar system'",422,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:24:24,2011/04/15 07:25:10,"008 Navigate in main menu to 'Manage Prices'",1844,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:24:24,2011/04/15 07:25:12,"009 Navigate in folders to 'L2 Price Setting'",1422,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:24:24,2011/04/15 07:25:28,"010 Open Worksheet 'L2 Price'",609,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:24:24,2011/04/15 07:25:36,"011 Logout ",563,"Login"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:25:36,2011/04/15 07:25:36,"001 Open login page",203,"Other"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:25:36,2011/04/15 07:25:38,"002 Login as 'pt_pricingmanUK' and wait for dashboard",2156,"Dashboard"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:25:36,2011/04/15 07:25:40,"003 Navigate in main menu to 'Manage Prices'",1625,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:25:36,2011/04/15 07:25:42,"004 Navigate in folders to 'L1 Price Setting'",1641,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:25:36,2011/04/15 07:25:58,"005 Open Worksheet 'L1 Prices'",766,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:25:36,2011/04/15 07:26:06,"006 Set Filter 'HQPriceGroup','60mm Busbar system'",578,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:25:36,2011/04/15 07:26:14,"007 Set Filter 'PCK','60mm Busbar system'",438,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:25:36,2011/04/15 07:26:23,"008 Navigate in main menu to 'Manage Prices'",1688,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:25:36,2011/04/15 07:26:24,"009 Navigate in folders to 'L2 Price Setting'",1406,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:25:36,2011/04/15 07:26:41,"010 Open Worksheet 'L2 Price'",641,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:25:36,2011/04/15 07:26:48,"011 Logout ",609,"Login"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:26:48,2011/04/15 07:26:48,"001 Open login page",219,"Other"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:26:48,2011/04/15 07:26:51,"002 Login as 'pt_pricingmanUK' and wait for dashboard",2234,"Dashboard"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:26:48,2011/04/15 07:26:52,"003 Navigate in main menu to 'Manage Prices'",1391,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:26:48,2011/04/15 07:26:54,"004 Navigate in folders to 'L1 Price Setting'",1531,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:26:48,2011/04/15 07:27:10,"005 Open Worksheet 'L1 Prices'",703,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:26:48,2011/04/15 07:27:18,"006 Set Filter 'HQPriceGroup','60mm Busbar system'",484,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:26:48,2011/04/15 07:27:26,"007 Set Filter 'PCK','60mm Busbar system'",563,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:26:48,2011/04/15 07:27:35,"008 Navigate in main menu to 'Manage Prices'",2047,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:26:48,2011/04/15 07:27:37,"009 Navigate in folders to 'L2 Price Setting'",2000,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:26:48,2011/04/15 07:27:54,"010 Open Worksheet 'L2 Price'",625,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:26:48,2011/04/15 07:28:01,"011 Logout ",578,"Login"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:28:01,2011/04/15 07:28:01,"001 Open login page",203,"Other"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:28:01,2011/04/15 07:28:03,"002 Login as 'pt_pricingmanUK' and wait for dashboard",2016,"Dashboard"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:28:01,2011/04/15 07:28:05,"003 Navigate in main menu to 'Manage Prices'",1453,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:28:01,2011/04/15 07:28:06,"004 Navigate in folders to 'L1 Price Setting'",1531,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:28:01,2011/04/15 07:28:23,"005 Open Worksheet 'L1 Prices'",734,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:28:01,2011/04/15 07:28:31,"006 Set Filter 'HQPriceGroup','60mm Busbar system'",594,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:28:01,2011/04/15 07:28:39,"007 Set Filter 'PCK','60mm Busbar system'",609,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:28:01,2011/04/15 07:28:48,"008 Navigate in main menu to 'Manage Prices'",1547,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:28:01,2011/04/15 07:28:49,"009 Navigate in folders to 'L2 Price Setting'",1531,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:28:01,2011/04/15 07:29:05,"010 Open Worksheet 'L2 Price'",641,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:28:01,2011/04/15 07:29:13,"011 Logout ",563,"Login"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:29:13,2011/04/15 07:29:13,"001 Open login page",203,"Other"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:29:13,2011/04/15 07:29:15,"002 Login as 'pt_pricingmanUK' and wait for dashboard",2266,"Dashboard"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:29:13,2011/04/15 07:29:17,"003 Navigate in main menu to 'Manage Prices'",1703,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:29:13,2011/04/15 07:29:19,"004 Navigate in folders to 'L1 Price Setting'",1781,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:29:13,2011/04/15 07:29:34,"005 Open Worksheet 'L1 Prices'",719,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:29:13,2011/04/15 07:29:44,"006 Set Filter 'HQPriceGroup','60mm Busbar system'",1797,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:29:13,2011/04/15 07:29:51,"007 Set Filter 'PCK','60mm Busbar system'",531,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:29:13,2011/04/15 07:30:00,"008 Navigate in main menu to 'Manage Prices'",1672,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:29:13,2011/04/15 07:30:02,"009 Navigate in folders to 'L2 Price Setting'",1547,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:29:13,2011/04/15 07:30:18,"010 Open Worksheet 'L2 Price'",625,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:29:13,2011/04/15 07:30:26,"011 Logout ",609,"Login"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:30:26,2011/04/15 07:30:26,"001 Open login page",281,"Other"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:30:26,2011/04/15 07:30:28,"002 Login as 'pt_pricingmanUK' and wait for dashboard",2484,"Dashboard"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:30:26,2011/04/15 07:30:30,"003 Navigate in main menu to 'Manage Prices'",1906,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:30:26,2011/04/15 07:30:32,"004 Navigate in folders to 'L1 Price Setting'",1875,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:30:26,2011/04/15 07:30:49,"005 Open Worksheet 'L1 Prices'",781,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:30:26,2011/04/15 07:30:57,"006 Set Filter 'HQPriceGroup','60mm Busbar system'",469,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:30:26,2011/04/15 07:31:05,"007 Set Filter 'PCK','60mm Busbar system'",500,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:30:26,2011/04/15 07:31:14,"008 Navigate in main menu to 'Manage Prices'",1891,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:30:26,2011/04/15 07:31:15,"009 Navigate in folders to 'L2 Price Setting'",1781,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:30:26,2011/04/15 07:31:32,"010 Open Worksheet 'L2 Price'",625,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:30:26,2011/04/15 07:31:40,"011 Logout ",703,"Login"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:31:40,2011/04/15 07:31:40,"001 Open login page",250,"Other"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:31:40,2011/04/15 07:31:42,"002 Login as 'pt_pricingmanUK' and wait for dashboard",2375,"Dashboard"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:31:40,2011/04/15 07:31:44,"003 Navigate in main menu to 'Manage Prices'",1688,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:31:40,2011/04/15 07:31:46,"004 Navigate in folders to 'L1 Price Setting'",1641,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:31:40,2011/04/15 07:32:01,"005 Open Worksheet 'L1 Prices'",781,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:31:40,2011/04/15 07:32:09,"006 Set Filter 'HQPriceGroup','60mm Busbar system'",484,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:31:40,2011/04/15 07:32:17,"007 Set Filter 'PCK','60mm Busbar system'",438,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:31:40,2011/04/15 07:32:26,"008 Navigate in main menu to 'Manage Prices'",1859,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:31:40,2011/04/15 07:32:28,"009 Navigate in folders to 'L2 Price Setting'",2047,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:31:40,2011/04/15 07:32:44,"010 Open Worksheet 'L2 Price'",672,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:31:40,2011/04/15 07:32:52,"011 Logout ",688,"Login"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:32:52,2011/04/15 07:32:52,"001 Open login page",219,"Other"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:32:52,2011/04/15 07:32:55,"002 Login as 'pt_pricingmanUK' and wait for dashboard",2203,"Dashboard"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:32:52,2011/04/15 07:32:56,"003 Navigate in main menu to 'Manage Prices'",1594,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:32:52,2011/04/15 07:32:58,"004 Navigate in folders to 'L1 Price Setting'",1359,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:32:52,2011/04/15 07:33:18,"005 Open Worksheet 'L1 Prices'",4156,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:32:52,2011/04/15 07:33:25,"006 Set Filter 'HQPriceGroup','60mm Busbar system'",500,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:32:52,2011/04/15 07:33:33,"007 Set Filter 'PCK','60mm Busbar system'",500,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:32:52,2011/04/15 07:33:42,"008 Navigate in main menu to 'Manage Prices'",1797,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:32:52,2011/04/15 07:33:44,"009 Navigate in folders to 'L2 Price Setting'",1656,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:32:52,2011/04/15 07:34:00,"010 Open Worksheet 'L2 Price'",625,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:32:52,2011/04/15 07:34:08,"011 Logout ",500,"Login"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:34:08,2011/04/15 07:34:08,"001 Open login page",234,"Other"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:34:08,2011/04/15 07:34:10,"002 Login as 'pt_pricingmanUK' and wait for dashboard",1875,"Dashboard"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:34:08,2011/04/15 07:34:11,"003 Navigate in main menu to 'Manage Prices'",1281,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:34:08,2011/04/15 07:34:13,"004 Navigate in folders to 'L1 Price Setting'",1594,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:34:08,2011/04/15 07:34:30,"005 Open Worksheet 'L1 Prices'",688,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:34:08,2011/04/15 07:34:38,"006 Set Filter 'HQPriceGroup','60mm Busbar system'",438,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:34:08,2011/04/15 07:34:45,"007 Set Filter 'PCK','60mm Busbar system'",438,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:34:08,2011/04/15 07:34:54,"008 Navigate in main menu to 'Manage Prices'",1641,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:34:08,2011/04/15 07:34:56,"009 Navigate in folders to 'L2 Price Setting'",1797,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:34:08,2011/04/15 07:35:12,"010 Open Worksheet 'L2 Price'",672,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:34:08,2011/04/15 07:35:20,"011 Logout ",578,"Login"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:35:20,2011/04/15 07:35:20,"001 Open login page",234,"Other"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:35:20,2011/04/15 07:35:22,"002 Login as 'pt_pricingmanUK' and wait for dashboard",2359,"Dashboard"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:35:20,2011/04/15 07:35:24,"003 Navigate in main menu to 'Manage Prices'",1859,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:35:20,2011/04/15 07:35:26,"004 Navigate in folders to 'L1 Price Setting'",2094,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:35:20,2011/04/15 07:35:43,"005 Open Worksheet 'L1 Prices'",672,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:35:20,2011/04/15 07:35:51,"006 Set Filter 'HQPriceGroup','60mm Busbar system'",438,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:35:20,2011/04/15 07:35:58,"007 Set Filter 'PCK','60mm Busbar system'",500,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:35:20,2011/04/15 07:36:07,"008 Navigate in main menu to 'Manage Prices'",1656,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:35:20,2011/04/15 07:36:09,"009 Navigate in folders to 'L2 Price Setting'",1922,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:35:20,2011/04/15 07:36:25,"010 Open Worksheet 'L2 Price'",625,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:35:20,2011/04/15 07:36:33,"011 Logout ",516,"Login"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:36:33,2011/04/15 07:36:33,"001 Open login page",219,"Other"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:36:33,2011/04/15 07:36:35,"002 Login as 'pt_pricingmanUK' and wait for dashboard",2047,"Dashboard"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:36:33,2011/04/15 07:36:37,"003 Navigate in main menu to 'Manage Prices'",1625,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:36:33,2011/04/15 07:36:38,"004 Navigate in folders to 'L1 Price Setting'",1656,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:36:33,2011/04/15 07:36:56,"005 Open Worksheet 'L1 Prices'",828,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:36:33,2011/04/15 07:37:03,"006 Set Filter 'HQPriceGroup','60mm Busbar system'",422,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:36:33,2011/04/15 07:37:11,"007 Set Filter 'PCK','60mm Busbar system'",406,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:36:33,2011/04/15 07:37:20,"008 Navigate in main menu to 'Manage Prices'",1719,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:36:33,2011/04/15 07:37:21,"009 Navigate in folders to 'L2 Price Setting'",1719,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:36:33,2011/04/15 07:37:38,"010 Open Worksheet 'L2 Price'",656,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:36:33,2011/04/15 07:37:46,"011 Logout ",578,"Login"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:37:46,2011/04/15 07:37:46,"001 Open login page",219,"Other"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:37:46,2011/04/15 07:37:48,"002 Login as 'pt_pricingmanUK' and wait for dashboard",2047,"Dashboard"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:37:46,2011/04/15 07:37:50,"003 Navigate in main menu to 'Manage Prices'",1266,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:37:46,2011/04/15 07:37:51,"004 Navigate in folders to 'L1 Price Setting'",1344,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:37:46,2011/04/15 07:38:07,"005 Open Worksheet 'L1 Prices'",797,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:37:46,2011/04/15 07:38:15,"006 Set Filter 'HQPriceGroup','60mm Busbar system'",563,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:37:46,2011/04/15 07:38:23,"007 Set Filter 'PCK','60mm Busbar system'",578,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:37:46,2011/04/15 07:38:32,"008 Navigate in main menu to 'Manage Prices'",1734,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:37:46,2011/04/15 07:38:34,"009 Navigate in folders to 'L2 Price Setting'",1609,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:37:46,2011/04/15 07:38:50,"010 Open Worksheet 'L2 Price'",656,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:37:46,2011/04/15 07:38:58,"011 Logout ",563,"Login"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:38:58,2011/04/15 07:38:58,"001 Open login page",219,"Other"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:38:58,2011/04/15 07:39:00,"002 Login as 'pt_pricingmanUK' and wait for dashboard",2047,"Dashboard"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:38:58,2011/04/15 07:39:02,"003 Navigate in main menu to 'Manage Prices'",1734,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:38:58,2011/04/15 07:39:03,"004 Navigate in folders to 'L1 Price Setting'",1844,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:38:58,2011/04/15 07:39:20,"005 Open Worksheet 'L1 Prices'",906,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:38:58,2011/04/15 07:39:28,"006 Set Filter 'HQPriceGroup','60mm Busbar system'",641,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:38:58,2011/04/15 07:39:36,"007 Set Filter 'PCK','60mm Busbar system'",422,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:38:58,2011/04/15 07:39:45,"008 Navigate in main menu to 'Manage Prices'",1578,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:38:58,2011/04/15 07:39:46,"009 Navigate in folders to 'L2 Price Setting'",1563,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:38:58,2011/04/15 07:40:02,"010 Open Worksheet 'L2 Price'",625,"Workbook"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:38:58,2011/04/15 07:40:10,"011 Logout ",578,"Login"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:40:10,2011/04/15 07:40:10,"001 Open login page",203,"Other"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:40:10,2011/04/15 07:40:12,"002 Login as 'pt_pricingmanUK' and wait for dashboard",1969,"Dashboard"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:40:10,2011/04/15 07:40:14,"003 Navigate in main menu to 'Manage Prices'",1328,"FolderNavigation"
I - Open L1 and L2 Price Setting Workbook,2011/04/15 07:40:10,2011/04/15 07:40:15,"004 Navigate in folders to 'L1 Price Setting'",1422,"FolderNavigation"
