TestName,StartTime,TimeStamp,ActionDesc,ActionDuration
A - Price Explorer,2011/04/15 06:52:26,2011/04/15 06:52:59,"007 Set field 'Target Unit' to value 'Piece'",250,"Other"
A - Price Explorer,2011/04/15 06:52:26,2011/04/15 06:52:59,"008 Set field 'Y Axis' to value 'Percent'",266,"Other"
A - Price Explorer,2011/04/15 06:52:26,2011/04/15 06:53:02,"009 Apply changes",2500,"PriceExplorer"
A - Price Explorer,2011/04/15 06:52:26,2011/04/15 06:53:11,"010 Select graph type 'Scatter'",2516,"PriceExplorer"
A - Price Explorer,2011/04/15 06:52:26,2011/04/15 06:53:19,"011 Filter by time",4094,"PriceExplorer"
A - Price Explorer,2011/04/15 06:52:26,2011/04/15 06:53:31,"012 Clear filters",297,"PriceExplorer"
A - Price Explorer,2011/04/15 06:52:26,2011/04/15 06:53:39,"013 Logout ",859,"Login"
A - Price Explorer,2011/04/15 06:53:39,2011/04/15 06:53:39,"001 Open login page",219,"Other"
A - Price Explorer,2011/04/15 06:53:39,2011/04/15 06:53:39,"002 Login as 'pt_regadminNL2'",500,"Login"
A - Price Explorer,2011/04/15 06:53:39,2011/04/15 06:53:50,"003 Navigate in main menu to 'Track and Analyze'",10141,"FolderNavigation"
A - Price Explorer,2011/04/15 06:53:39,2011/04/15 06:53:54,"004 Navigate in folders to 'Price Explorer'",4469,"FolderNavigation"
A - Price Explorer,2011/04/15 06:53:39,2011/04/15 06:54:01,"005 Set field 'Target Unit' to value 'Package'",344,"Other"
A - Price Explorer,2011/04/15 06:53:39,2011/04/15 06:54:04,"006 Apply changes",2516,"PriceExplorer"
A - Price Explorer,2011/04/15 06:53:39,2011/04/15 06:54:11,"007 Set field 'Target Unit' to value 'Piece'",344,"Other"
A - Price Explorer,2011/04/15 06:53:39,2011/04/15 06:54:12,"008 Set field 'Y Axis' to value 'Percent'",344,"Other"
A - Price Explorer,2011/04/15 06:53:39,2011/04/15 06:54:14,"009 Apply changes",2234,"PriceExplorer"
A - Price Explorer,2011/04/15 06:53:39,2011/04/15 06:54:24,"010 Select graph type 'Scatter'",3203,"PriceExplorer"
A - Price Explorer,2011/04/15 06:53:39,2011/04/15 06:54:32,"011 Filter by time",3735,"PriceExplorer"
A - Price Explorer,2011/04/15 06:53:39,2011/04/15 06:54:44,"012 Clear filters",219,"PriceExplorer"
A - Price Explorer,2011/04/15 06:53:39,2011/04/15 06:54:52,"013 Logout ",938,"Login"
A - Price Explorer,2011/04/15 06:54:52,2011/04/15 06:54:52,"001 Open login page",234,"Other"
A - Price Explorer,2011/04/15 06:54:52,2011/04/15 06:54:52,"002 Login as 'pt_regadminNL2'",547,"Login"
A - Price Explorer,2011/04/15 06:54:52,2011/04/15 06:55:04,"003 Navigate in main menu to 'Track and Analyze'",11985,"FolderNavigation"
A - Price Explorer,2011/04/15 06:54:52,2011/04/15 06:55:09,"004 Navigate in folders to 'Price Explorer'",4891,"FolderNavigation"
A - Price Explorer,2011/04/15 06:54:52,2011/04/15 06:55:17,"005 Set field 'Target Unit' to value 'Package'",313,"Other"
A - Price Explorer,2011/04/15 06:54:52,2011/04/15 06:55:19,"006 Apply changes",2313,"PriceExplorer"
A - Price Explorer,2011/04/15 06:54:52,2011/04/15 06:55:26,"007 Set field 'Target Unit' to value 'Piece'",344,"Other"
A - Price Explorer,2011/04/15 06:54:52,2011/04/15 06:55:27,"008 Set field 'Y Axis' to value 'Percent'",344,"Other"
A - Price Explorer,2011/04/15 06:54:52,2011/04/15 06:55:29,"009 Apply changes",2438,"PriceExplorer"
A - Price Explorer,2011/04/15 06:54:52,2011/04/15 06:55:39,"010 Select graph type 'Scatter'",2813,"PriceExplorer"
A - Price Explorer,2011/04/15 06:54:52,2011/04/15 06:55:47,"011 Filter by time",3985,"PriceExplorer"
A - Price Explorer,2011/04/15 06:54:52,2011/04/15 06:55:58,"012 Clear filters",250,"PriceExplorer"
A - Price Explorer,2011/04/15 06:54:52,2011/04/15 06:56:06,"013 Logout ",891,"Login"
A - Price Explorer,2011/04/15 06:56:06,2011/04/15 06:56:06,"001 Open login page",219,"Other"
A - Price Explorer,2011/04/15 06:56:06,2011/04/15 06:56:07,"002 Login as 'pt_regadminNL2'",531,"Login"
A - Price Explorer,2011/04/15 06:56:06,2011/04/15 06:56:18,"003 Navigate in main menu to 'Track and Analyze'",11141,"FolderNavigation"
A - Price Explorer,2011/04/15 06:56:06,2011/04/15 06:56:23,"004 Navigate in folders to 'Price Explorer'",4875,"FolderNavigation"
A - Price Explorer,2011/04/15 06:56:06,2011/04/15 06:56:30,"005 Set field 'Target Unit' to value 'Package'",313,"Other"
A - Price Explorer,2011/04/15 06:56:06,2011/04/15 06:56:33,"006 Apply changes",2656,"PriceExplorer"
A - Price Explorer,2011/04/15 06:56:06,2011/04/15 06:56:40,"007 Set field 'Target Unit' to value 'Piece'",328,"Other"
A - Price Explorer,2011/04/15 06:56:06,2011/04/15 06:56:40,"008 Set field 'Y Axis' to value 'Percent'",344,"Other"
A - Price Explorer,2011/04/15 06:56:06,2011/04/15 06:56:43,"009 Apply changes",2406,"PriceExplorer"
A - Price Explorer,2011/04/15 06:56:06,2011/04/15 06:56:54,"010 Select graph type 'Scatter'",4281,"PriceExplorer"
A - Price Explorer,2011/04/15 06:56:06,2011/04/15 06:57:02,"011 Filter by time",3406,"PriceExplorer"
A - Price Explorer,2011/04/15 06:56:06,2011/04/15 06:57:12,"012 Clear filters",219,"PriceExplorer"
A - Price Explorer,2011/04/15 06:56:06,2011/04/15 06:57:21,"013 Logout ",1156,"Login"
A - Price Explorer,2011/04/15 06:57:21,2011/04/15 06:57:21,"001 Open login page",234,"Other"
A - Price Explorer,2011/04/15 06:57:21,2011/04/15 06:57:22,"002 Login as 'pt_regadminNL2'",969,"Login"
A - Price Explorer,2011/04/15 06:57:21,2011/04/15 06:57:35,"003 Navigate in main menu to 'Track and Analyze'",13407,"FolderNavigation"
A - Price Explorer,2011/04/15 06:57:21,2011/04/15 06:57:39,"004 Navigate in folders to 'Price Explorer'",4203,"FolderNavigation"
A - Price Explorer,2011/04/15 06:57:21,2011/04/15 06:57:47,"005 Set field 'Target Unit' to value 'Package'",281,"Other"
A - Price Explorer,2011/04/15 06:57:21,2011/04/15 06:57:49,"006 Apply changes",2500,"PriceExplorer"
A - Price Explorer,2011/04/15 06:57:21,2011/04/15 06:57:57,"007 Set field 'Target Unit' to value 'Piece'",281,"Other"
A - Price Explorer,2011/04/15 06:57:21,2011/04/15 06:57:57,"008 Set field 'Y Axis' to value 'Percent'",297,"Other"
A - Price Explorer,2011/04/15 06:57:21,2011/04/15 06:58:00,"009 Apply changes",2844,"PriceExplorer"
A - Price Explorer,2011/04/15 06:57:21,2011/04/15 06:58:10,"010 Select graph type 'Scatter'",2953,"PriceExplorer"
A - Price Explorer,2011/04/15 06:57:21,2011/04/15 06:58:18,"011 Filter by time",3813,"PriceExplorer"
A - Price Explorer,2011/04/15 06:57:21,2011/04/15 06:58:30,"012 Clear filters",281,"PriceExplorer"
A - Price Explorer,2011/04/15 06:57:21,2011/04/15 06:58:37,"013 Logout ",813,"Login"
A - Price Explorer,2011/04/15 06:58:37,2011/04/15 06:58:38,"001 Open login page",188,"Other"
A - Price Explorer,2011/04/15 06:58:37,2011/04/15 06:58:38,"002 Login as 'pt_regadminNL2'",484,"Login"
A - Price Explorer,2011/04/15 06:58:37,2011/04/15 06:58:52,"003 Navigate in main menu to 'Track and Analyze'",13501,"FolderNavigation"
A - Price Explorer,2011/04/15 06:58:37,2011/04/15 06:58:56,"004 Navigate in folders to 'Price Explorer'",4094,"FolderNavigation"
A - Price Explorer,2011/04/15 06:58:37,2011/04/15 06:59:03,"005 Set field 'Target Unit' to value 'Package'",281,"Other"
A - Price Explorer,2011/04/15 06:58:37,2011/04/15 06:59:06,"006 Apply changes",2547,"PriceExplorer"
A - Price Explorer,2011/04/15 06:58:37,2011/04/15 06:59:13,"007 Set field 'Target Unit' to value 'Piece'",375,"Other"
A - Price Explorer,2011/04/15 06:58:37,2011/04/15 06:59:13,"008 Set field 'Y Axis' to value 'Percent'",313,"Other"
A - Price Explorer,2011/04/15 06:58:37,2011/04/15 06:59:16,"009 Apply changes",2328,"PriceExplorer"
A - Price Explorer,2011/04/15 06:58:37,2011/04/15 06:59:26,"010 Select graph type 'Scatter'",3313,"PriceExplorer"
A - Price Explorer,2011/04/15 06:58:37,2011/04/15 06:59:34,"011 Filter by time",3610,"PriceExplorer"
A - Price Explorer,2011/04/15 06:58:37,2011/04/15 06:59:45,"012 Clear filters",266,"PriceExplorer"
A - Price Explorer,2011/04/15 06:58:37,2011/04/15 06:59:53,"013 Logout ",969,"Login"
A - Price Explorer,2011/04/15 06:59:53,2011/04/15 06:59:53,"001 Open login page",203,"Other"
A - Price Explorer,2011/04/15 06:59:53,2011/04/15 06:59:54,"002 Login as 'pt_regadminNL2'",688,"Login"
A - Price Explorer,2011/04/15 06:59:53,2011/04/15 07:00:06,"003 Navigate in main menu to 'Track and Analyze'",12266,"FolderNavigation"
A - Price Explorer,2011/04/15 06:59:53,2011/04/15 07:00:10,"004 Navigate in folders to 'Price Explorer'",4016,"FolderNavigation"
A - Price Explorer,2011/04/15 06:59:53,2011/04/15 07:00:17,"005 Set field 'Target Unit' to value 'Package'",266,"Other"
A - Price Explorer,2011/04/15 06:59:53,2011/04/15 07:00:20,"006 Apply changes",2938,"PriceExplorer"
A - Price Explorer,2011/04/15 06:59:53,2011/04/15 07:00:28,"007 Set field 'Target Unit' to value 'Piece'",234,"Other"
A - Price Explorer,2011/04/15 06:59:53,2011/04/15 07:00:28,"008 Set field 'Y Axis' to value 'Percent'",266,"Other"
A - Price Explorer,2011/04/15 06:59:53,2011/04/15 07:00:30,"009 Apply changes",2281,"PriceExplorer"
A - Price Explorer,2011/04/15 06:59:53,2011/04/15 07:00:40,"010 Select graph type 'Scatter'",2734,"PriceExplorer"
A - Price Explorer,2011/04/15 06:59:53,2011/04/15 07:00:50,"011 Filter by time",3938,"PriceExplorer"
A - Price Explorer,2011/04/15 06:59:53,2011/04/15 07:01:01,"012 Clear filters",203,"PriceExplorer"
A - Price Explorer,2011/04/15 06:59:53,2011/04/15 07:01:09,"013 Logout ",1078,"Login"
A - Price Explorer,2011/04/15 07:01:09,2011/04/15 07:01:09,"001 Open login page",234,"Other"
A - Price Explorer,2011/04/15 07:01:09,2011/04/15 07:01:10,"002 Login as 'pt_regadminNL2'",656,"Login"
A - Price Explorer,2011/04/15 07:01:09,2011/04/15 07:01:21,"003 Navigate in main menu to 'Track and Analyze'",11282,"FolderNavigation"
A - Price Explorer,2011/04/15 07:01:09,2011/04/15 07:01:25,"004 Navigate in folders to 'Price Explorer'",3828,"FolderNavigation"
A - Price Explorer,2011/04/15 07:01:09,2011/04/15 07:01:32,"005 Set field 'Target Unit' to value 'Package'",328,"Other"
A - Price Explorer,2011/04/15 07:01:09,2011/04/15 07:01:35,"006 Apply changes",2703,"PriceExplorer"
A - Price Explorer,2011/04/15 07:01:09,2011/04/15 07:01:42,"007 Set field 'Target Unit' to value 'Piece'",266,"Other"
A - Price Explorer,2011/04/15 07:01:09,2011/04/15 07:01:43,"008 Set field 'Y Axis' to value 'Percent'",266,"Other"
A - Price Explorer,2011/04/15 07:01:09,2011/04/15 07:01:45,"009 Apply changes",2203,"PriceExplorer"
A - Price Explorer,2011/04/15 07:01:09,2011/04/15 07:01:55,"010 Select graph type 'Scatter'",2828,"PriceExplorer"
A - Price Explorer,2011/04/15 07:01:09,2011/04/15 07:02:03,"011 Filter by time",3328,"PriceExplorer"
A - Price Explorer,2011/04/15 07:01:09,2011/04/15 07:02:14,"012 Clear filters",219,"PriceExplorer"
A - Price Explorer,2011/04/15 07:01:09,2011/04/15 07:02:22,"013 Logout ",938,"Login"
A - Price Explorer,2011/04/15 07:02:22,2011/04/15 07:02:22,"001 Open login page",250,"Other"
A - Price Explorer,2011/04/15 07:02:22,2011/04/15 07:02:23,"002 Login as 'pt_regadminNL2'",656,"Login"
A - Price Explorer,2011/04/15 07:02:22,2011/04/15 07:02:35,"003 Navigate in main menu to 'Track and Analyze'",12329,"FolderNavigation"
A - Price Explorer,2011/04/15 07:02:22,2011/04/15 07:02:40,"004 Navigate in folders to 'Price Explorer'",4891,"FolderNavigation"
A - Price Explorer,2011/04/15 07:02:22,2011/04/15 07:02:47,"005 Set field 'Target Unit' to value 'Package'",281,"Other"
A - Price Explorer,2011/04/15 07:02:22,2011/04/15 07:02:50,"006 Apply changes",2625,"PriceExplorer"
A - Price Explorer,2011/04/15 07:02:22,2011/04/15 07:02:57,"007 Set field 'Target Unit' to value 'Piece'",375,"Other"
A - Price Explorer,2011/04/15 07:02:22,2011/04/15 07:02:58,"008 Set field 'Y Axis' to value 'Percent'",422,"Other"
A - Price Explorer,2011/04/15 07:02:22,2011/04/15 07:03:00,"009 Apply changes",2469,"PriceExplorer"
A - Price Explorer,2011/04/15 07:02:22,2011/04/15 07:03:10,"010 Select graph type 'Scatter'",2688,"PriceExplorer"
A - Price Explorer,2011/04/15 07:02:22,2011/04/15 07:03:18,"011 Filter by time",3703,"PriceExplorer"
A - Price Explorer,2011/04/15 07:02:22,2011/04/15 07:03:29,"012 Clear filters",266,"PriceExplorer"
A - Price Explorer,2011/04/15 07:02:22,2011/04/15 07:03:36,"013 Logout ",781,"Login"
A - Price Explorer,2011/04/15 07:03:36,2011/04/15 07:03:37,"001 Open login page",203,"Other"
A - Price Explorer,2011/04/15 07:03:36,2011/04/15 07:03:37,"002 Login as 'pt_regadminNL2'",516,"Login"
A - Price Explorer,2011/04/15 07:03:36,2011/04/15 07:03:49,"003 Navigate in main menu to 'Track and Analyze'",11704,"FolderNavigation"
A - Price Explorer,2011/04/15 07:03:36,2011/04/15 07:03:53,"004 Navigate in folders to 'Price Explorer'",4000,"FolderNavigation"
A - Price Explorer,2011/04/15 07:03:36,2011/04/15 07:04:00,"005 Set field 'Target Unit' to value 'Package'",297,"Other"
A - Price Explorer,2011/04/15 07:03:36,2011/04/15 07:04:03,"006 Apply changes",2516,"PriceExplorer"
A - Price Explorer,2011/04/15 07:03:36,2011/04/15 07:04:10,"007 Set field 'Target Unit' to value 'Piece'",266,"Other"
A - Price Explorer,2011/04/15 07:03:36,2011/04/15 07:04:10,"008 Set field 'Y Axis' to value 'Percent'",266,"Other"
A - Price Explorer,2011/04/15 07:03:36,2011/04/15 07:04:12,"009 Apply changes",2141,"PriceExplorer"
A - Price Explorer,2011/04/15 07:03:36,2011/04/15 07:04:22,"010 Select graph type 'Scatter'",2922,"PriceExplorer"
A - Price Explorer,2011/04/15 07:03:36,2011/04/15 07:04:30,"011 Filter by time",3391,"PriceExplorer"
A - Price Explorer,2011/04/15 07:03:36,2011/04/15 07:04:41,"012 Clear filters",219,"PriceExplorer"
A - Price Explorer,2011/04/15 07:03:36,2011/04/15 07:04:49,"013 Logout ",1219,"Login"
A - Price Explorer,2011/04/15 07:04:49,2011/04/15 07:04:50,"001 Open login page",313,"Other"
A - Price Explorer,2011/04/15 07:04:49,2011/04/15 07:04:50,"002 Login as 'pt_regadminNL2'",656,"Login"
A - Price Explorer,2011/04/15 07:04:49,2011/04/15 07:05:01,"003 Navigate in main menu to 'Track and Analyze'",11032,"FolderNavigation"
A - Price Explorer,2011/04/15 07:04:49,2011/04/15 07:05:06,"004 Navigate in folders to 'Price Explorer'",4797,"FolderNavigation"
A - Price Explorer,2011/04/15 07:04:49,2011/04/15 07:05:14,"005 Set field 'Target Unit' to value 'Package'",313,"Other"
A - Price Explorer,2011/04/15 07:04:49,2011/04/15 07:05:17,"006 Apply changes",3656,"PriceExplorer"
A - Price Explorer,2011/04/15 07:04:49,2011/04/15 07:05:24,"007 Set field 'Target Unit' to value 'Piece'",266,"Other"
A - Price Explorer,2011/04/15 07:04:49,2011/04/15 07:05:25,"008 Set field 'Y Axis' to value 'Percent'",281,"Other"
A - Price Explorer,2011/04/15 07:04:49,2011/04/15 07:05:27,"009 Apply changes",2469,"PriceExplorer"
A - Price Explorer,2011/04/15 07:04:49,2011/04/15 07:05:37,"010 Select graph type 'Scatter'",3188,"PriceExplorer"
A - Price Explorer,2011/04/15 07:04:49,2011/04/15 07:05:44,"011 Filter by time",3031,"PriceExplorer"
A - Price Explorer,2011/04/15 07:04:49,2011/04/15 07:05:54,"012 Clear filters",203,"PriceExplorer"
A - Price Explorer,2011/04/15 07:04:49,2011/04/15 07:06:03,"013 Logout ",1063,"Login"
A - Price Explorer,2011/04/15 07:06:03,2011/04/15 07:06:03,"001 Open login page",234,"Other"
A - Price Explorer,2011/04/15 07:06:03,2011/04/15 07:06:03,"002 Login as 'pt_regadminNL2'",594,"Login"
A - Price Explorer,2011/04/15 07:06:03,2011/04/15 07:06:16,"003 Navigate in main menu to 'Track and Analyze'",12688,"FolderNavigation"
A - Price Explorer,2011/04/15 07:06:03,2011/04/15 07:06:21,"004 Navigate in folders to 'Price Explorer'",4688,"FolderNavigation"
A - Price Explorer,2011/04/15 07:06:03,2011/04/15 07:06:28,"005 Set field 'Target Unit' to value 'Package'",281,"Other"
A - Price Explorer,2011/04/15 07:06:03,2011/04/15 07:06:30,"006 Apply changes",2359,"PriceExplorer"
A - Price Explorer,2011/04/15 07:06:03,2011/04/15 07:06:38,"007 Set field 'Target Unit' to value 'Piece'",297,"Other"
A - Price Explorer,2011/04/15 07:06:03,2011/04/15 07:06:38,"008 Set field 'Y Axis' to value 'Percent'",313,"Other"
A - Price Explorer,2011/04/15 07:06:03,2011/04/15 07:06:40,"009 Apply changes",2281,"PriceExplorer"
A - Price Explorer,2011/04/15 07:06:03,2011/04/15 07:06:50,"010 Select graph type 'Scatter'",2985,"PriceExplorer"
A - Price Explorer,2011/04/15 07:06:03,2011/04/15 07:06:58,"011 Filter by time",3266,"PriceExplorer"
A - Price Explorer,2011/04/15 07:06:03,2011/04/15 07:07:08,"012 Clear filters",266,"PriceExplorer"
A - Price Explorer,2011/04/15 07:06:03,2011/04/15 07:07:16,"013 Logout ",922,"Login"
A - Price Explorer,2011/04/15 07:07:16,2011/04/15 07:07:16,"001 Open login page",203,"Other"
A - Price Explorer,2011/04/15 07:07:16,2011/04/15 07:07:17,"002 Login as 'pt_regadminNL2'",563,"Login"
A - Price Explorer,2011/04/15 07:07:16,2011/04/15 07:07:28,"003 Navigate in main menu to 'Track and Analyze'",11297,"FolderNavigation"
A - Price Explorer,2011/04/15 07:07:16,2011/04/15 07:07:32,"004 Navigate in folders to 'Price Explorer'",3891,"FolderNavigation"
A - Price Explorer,2011/04/15 07:07:16,2011/04/15 07:07:40,"005 Set field 'Target Unit' to value 'Package'",281,"Other"
A - Price Explorer,2011/04/15 07:07:16,2011/04/15 07:07:42,"006 Apply changes",2422,"PriceExplorer"
A - Price Explorer,2011/04/15 07:07:16,2011/04/15 07:07:49,"007 Set field 'Target Unit' to value 'Piece'",281,"Other"
A - Price Explorer,2011/04/15 07:07:16,2011/04/15 07:07:49,"008 Set field 'Y Axis' to value 'Percent'",266,"Other"
A - Price Explorer,2011/04/15 07:07:16,2011/04/15 07:07:52,"009 Apply changes",2484,"PriceExplorer"
A - Price Explorer,2011/04/15 07:07:16,2011/04/15 07:08:02,"010 Select graph type 'Scatter'",3485,"PriceExplorer"
A - Price Explorer,2011/04/15 07:07:16,2011/04/15 07:08:11,"011 Filter by time",3250,"PriceExplorer"
A - Price Explorer,2011/04/15 07:07:16,2011/04/15 07:08:22,"012 Clear filters",266,"PriceExplorer"
A - Price Explorer,2011/04/15 07:07:16,2011/04/15 07:08:30,"013 Logout ",1016,"Login"
A - Price Explorer,2011/04/15 07:08:30,2011/04/15 07:08:30,"001 Open login page",250,"Other"
A - Price Explorer,2011/04/15 07:08:30,2011/04/15 07:08:30,"002 Login as 'pt_regadminNL2'",594,"Login"
A - Price Explorer,2011/04/15 07:08:30,2011/04/15 07:08:43,"003 Navigate in main menu to 'Track and Analyze'",12547,"FolderNavigation"
A - Price Explorer,2011/04/15 07:08:30,2011/04/15 07:08:47,"004 Navigate in folders to 'Price Explorer'",4188,"FolderNavigation"
A - Price Explorer,2011/04/15 07:08:30,2011/04/15 07:08:54,"005 Set field 'Target Unit' to value 'Package'",297,"Other"
A - Price Explorer,2011/04/15 07:08:30,2011/04/15 07:08:57,"006 Apply changes",2500,"PriceExplorer"
A - Price Explorer,2011/04/15 07:08:30,2011/04/15 07:09:04,"007 Set field 'Target Unit' to value 'Piece'",391,"Other"
A - Price Explorer,2011/04/15 07:08:30,2011/04/15 07:09:05,"008 Set field 'Y Axis' to value 'Percent'",328,"Other"
A - Price Explorer,2011/04/15 07:08:30,2011/04/15 07:09:08,"009 Apply changes",3016,"PriceExplorer"
A - Price Explorer,2011/04/15 07:08:30,2011/04/15 07:09:18,"010 Select graph type 'Scatter'",3656,"PriceExplorer"
A - Price Explorer,2011/04/15 07:08:30,2011/04/15 07:09:28,"011 Filter by time",4219,"PriceExplorer"
A - Price Explorer,2011/04/15 07:08:30,2011/04/15 07:09:40,"012 Clear filters",250,"PriceExplorer"
A - Price Explorer,2011/04/15 07:08:30,2011/04/15 07:09:48,"013 Logout ",1109,"Login"
A - Price Explorer,2011/04/15 07:09:48,2011/04/15 07:09:49,"001 Open login page",391,"Other"
A - Price Explorer,2011/04/15 07:09:48,2011/04/15 07:09:49,"002 Login as 'pt_regadminNL2'",578,"Login"
A - Price Explorer,2011/04/15 07:09:48,2011/04/15 07:10:00,"003 Navigate in main menu to 'Track and Analyze'",11204,"FolderNavigation"
A - Price Explorer,2011/04/15 07:09:48,2011/04/15 07:10:05,"004 Navigate in folders to 'Price Explorer'",4391,"FolderNavigation"
A - Price Explorer,2011/04/15 07:09:48,2011/04/15 07:10:12,"005 Set field 'Target Unit' to value 'Package'",359,"Other"
A - Price Explorer,2011/04/15 07:09:48,2011/04/15 07:10:15,"006 Apply changes",2453,"PriceExplorer"
A - Price Explorer,2011/04/15 07:09:48,2011/04/15 07:10:22,"007 Set field 'Target Unit' to value 'Piece'",313,"Other"
A - Price Explorer,2011/04/15 07:09:48,2011/04/15 07:10:22,"008 Set field 'Y Axis' to value 'Percent'",422,"Other"
A - Price Explorer,2011/04/15 07:09:48,2011/04/15 07:10:25,"009 Apply changes",2750,"PriceExplorer"
A - Price Explorer,2011/04/15 07:09:48,2011/04/15 07:10:35,"010 Select graph type 'Scatter'",2906,"PriceExplorer"
A - Price Explorer,2011/04/15 07:09:48,2011/04/15 07:10:43,"011 Filter by time",3891,"PriceExplorer"
A - Price Explorer,2011/04/15 07:09:48,2011/04/15 07:10:54,"012 Clear filters",281,"PriceExplorer"
A - Price Explorer,2011/04/15 07:09:48,2011/04/15 07:11:02,"013 Logout ",922,"Login"
A - Price Explorer,2011/04/15 07:11:02,2011/04/15 07:11:03,"001 Open login page",219,"Other"
A - Price Explorer,2011/04/15 07:11:02,2011/04/15 07:11:03,"002 Login as 'pt_regadminNL2'",516,"Login"
A - Price Explorer,2011/04/15 07:11:02,2011/04/15 07:11:15,"003 Navigate in main menu to 'Track and Analyze'",11672,"FolderNavigation"
A - Price Explorer,2011/04/15 07:11:02,2011/04/15 07:11:19,"004 Navigate in folders to 'Price Explorer'",4078,"FolderNavigation"
A - Price Explorer,2011/04/15 07:11:02,2011/04/15 07:11:26,"005 Set field 'Target Unit' to value 'Package'",281,"Other"
A - Price Explorer,2011/04/15 07:11:02,2011/04/15 07:11:28,"006 Apply changes",2234,"PriceExplorer"
A - Price Explorer,2011/04/15 07:11:02,2011/04/15 07:11:36,"007 Set field 'Target Unit' to value 'Piece'",359,"Other"
A - Price Explorer,2011/04/15 07:11:02,2011/04/15 07:11:36,"008 Set field 'Y Axis' to value 'Percent'",344,"Other"
A - Price Explorer,2011/04/15 07:11:02,2011/04/15 07:11:39,"009 Apply changes",2469,"PriceExplorer"
A - Price Explorer,2011/04/15 07:11:02,2011/04/15 07:11:49,"010 Select graph type 'Scatter'",3188,"PriceExplorer"
A - Price Explorer,2011/04/15 07:11:02,2011/04/15 07:11:57,"011 Filter by time",3266,"PriceExplorer"
A - Price Explorer,2011/04/15 07:11:02,2011/04/15 07:12:07,"012 Clear filters",188,"PriceExplorer"
A - Price Explorer,2011/04/15 07:11:02,2011/04/15 07:12:15,"013 Logout ",922,"Login"
A - Price Explorer,2011/04/15 07:12:15,2011/04/15 07:12:15,"001 Open login page",203,"Other"
A - Price Explorer,2011/04/15 07:12:15,2011/04/15 07:12:16,"002 Login as 'pt_regadminNL2'",531,"Login"
A - Price Explorer,2011/04/15 07:12:15,2011/04/15 07:12:27,"003 Navigate in main menu to 'Track and Analyze'",11297,"FolderNavigation"
A - Price Explorer,2011/04/15 07:12:15,2011/04/15 07:12:31,"004 Navigate in folders to 'Price Explorer'",4125,"FolderNavigation"
A - Price Explorer,2011/04/15 07:12:15,2011/04/15 07:12:39,"005 Set field 'Target Unit' to value 'Package'",250,"Other"
A - Price Explorer,2011/04/15 07:12:15,2011/04/15 07:12:41,"006 Apply changes",2219,"PriceExplorer"
A - Price Explorer,2011/04/15 07:12:15,2011/04/15 07:12:48,"007 Set field 'Target Unit' to value 'Piece'",297,"Other"
A - Price Explorer,2011/04/15 07:12:15,2011/04/15 07:12:49,"008 Set field 'Y Axis' to value 'Percent'",281,"Other"
A - Price Explorer,2011/04/15 07:12:15,2011/04/15 07:12:51,"009 Apply changes",2188,"PriceExplorer"
A - Price Explorer,2011/04/15 07:12:15,2011/04/15 07:13:00,"010 Select graph type 'Scatter'",2609,"PriceExplorer"
A - Price Explorer,2011/04/15 07:12:15,2011/04/15 07:13:08,"011 Filter by time",3860,"PriceExplorer"
A - Price Explorer,2011/04/15 07:12:15,2011/04/15 07:13:19,"012 Clear filters",313,"PriceExplorer"
A - Price Explorer,2011/04/15 07:12:15,2011/04/15 07:13:27,"013 Logout ",844,"Login"
A - Price Explorer,2011/04/15 07:13:27,2011/04/15 07:13:27,"001 Open login page",250,"Other"
A - Price Explorer,2011/04/15 07:13:27,2011/04/15 07:13:28,"002 Login as 'pt_regadminNL2'",609,"Login"
A - Price Explorer,2011/04/15 07:13:27,2011/04/15 07:13:40,"003 Navigate in main menu to 'Track and Analyze'",11907,"FolderNavigation"
A - Price Explorer,2011/04/15 07:13:27,2011/04/15 07:13:44,"004 Navigate in folders to 'Price Explorer'",4750,"FolderNavigation"
A - Price Explorer,2011/04/15 07:13:27,2011/04/15 07:13:52,"005 Set field 'Target Unit' to value 'Package'",250,"Other"
A - Price Explorer,2011/04/15 07:13:27,2011/04/15 07:13:54,"006 Apply changes",2313,"PriceExplorer"
A - Price Explorer,2011/04/15 07:13:27,2011/04/15 07:14:01,"007 Set field 'Target Unit' to value 'Piece'",234,"Other"
A - Price Explorer,2011/04/15 07:13:27,2011/04/15 07:14:01,"008 Set field 'Y Axis' to value 'Percent'",266,"Other"
A - Price Explorer,2011/04/15 07:13:27,2011/04/15 07:14:04,"009 Apply changes",2281,"PriceExplorer"
A - Price Explorer,2011/04/15 07:13:27,2011/04/15 07:14:14,"010 Select graph type 'Scatter'",2969,"PriceExplorer"
A - Price Explorer,2011/04/15 07:13:27,2011/04/15 07:14:22,"011 Filter by time",3813,"PriceExplorer"
A - Price Explorer,2011/04/15 07:13:27,2011/04/15 07:14:33,"012 Clear filters",203,"PriceExplorer"
A - Price Explorer,2011/04/15 07:13:27,2011/04/15 07:14:41,"013 Logout ",844,"Login"
A - Price Explorer,2011/04/15 07:14:41,2011/04/15 07:14:41,"001 Open login page",234,"Other"
A - Price Explorer,2011/04/15 07:14:41,2011/04/15 07:14:42,"002 Login as 'pt_regadminNL2'",672,"Login"
A - Price Explorer,2011/04/15 07:14:41,2011/04/15 07:14:53,"003 Navigate in main menu to 'Track and Analyze'",11344,"FolderNavigation"
