TestName,StartTime,TimeStamp,ActionDesc,ActionDuration
A - Price Explorer,2011/04/15 06:54:21,2011/04/15 06:55:00,"009 Apply changes",3000,"PriceExplorer"
A - Price Explorer,2011/04/15 06:54:21,2011/04/15 06:55:11,"010 Select graph type 'Scatter'",3469,"PriceExplorer"
A - Price Explorer,2011/04/15 06:54:21,2011/04/15 06:55:21,"011 Filter by time",5203,"PriceExplorer"
A - Price Explorer,2011/04/15 06:54:21,2011/04/15 06:55:33,"012 Clear filters",297,"PriceExplorer"
A - Price Explorer,2011/04/15 06:54:21,2011/04/15 06:55:41,"013 Logout ",1031,"Login"
A - Price Explorer,2011/04/15 06:55:41,2011/04/15 06:55:41,"001 Open login page",203,"Other"
A - Price Explorer,2011/04/15 06:55:41,2011/04/15 06:55:42,"002 Login as 'pt_regadminNL2'",703,"Login"
A - Price Explorer,2011/04/15 06:55:41,2011/04/15 06:55:55,"003 Navigate in main menu to 'Track and Analyze'",13204,"FolderNavigation"
A - Price Explorer,2011/04/15 06:55:41,2011/04/15 06:56:01,"004 Navigate in folders to 'Price Explorer'",5703,"FolderNavigation"
A - Price Explorer,2011/04/15 06:55:41,2011/04/15 06:56:08,"005 Set field 'Target Unit' to value 'Package'",266,"Other"
A - Price Explorer,2011/04/15 06:55:41,2011/04/15 06:56:11,"006 Apply changes",3141,"PriceExplorer"
A - Price Explorer,2011/04/15 06:55:41,2011/04/15 06:56:18,"007 Set field 'Target Unit' to value 'Piece'",328,"Other"
A - Price Explorer,2011/04/15 06:55:41,2011/04/15 06:56:19,"008 Set field 'Y Axis' to value 'Percent'",359,"Other"
A - Price Explorer,2011/04/15 06:55:41,2011/04/15 06:56:22,"009 Apply changes",2813,"PriceExplorer"
A - Price Explorer,2011/04/15 06:55:41,2011/04/15 06:56:32,"010 Select graph type 'Scatter'",3219,"PriceExplorer"
A - Price Explorer,2011/04/15 06:55:41,2011/04/15 06:56:40,"011 Filter by time",4297,"PriceExplorer"
A - Price Explorer,2011/04/15 06:55:41,2011/04/15 06:56:53,"012 Clear filters",891,"PriceExplorer"
A - Price Explorer,2011/04/15 06:55:41,2011/04/15 06:57:01,"013 Logout ",1125,"Login"
A - Price Explorer,2011/04/15 06:57:01,2011/04/15 06:57:01,"001 Open login page",203,"Other"
A - Price Explorer,2011/04/15 06:57:01,2011/04/15 06:57:02,"002 Login as 'pt_regadminNL2'",734,"Login"
A - Price Explorer,2011/04/15 06:57:01,2011/04/15 06:57:16,"003 Navigate in main menu to 'Track and Analyze'",14204,"FolderNavigation"
A - Price Explorer,2011/04/15 06:57:01,2011/04/15 06:57:22,"004 Navigate in folders to 'Price Explorer'",5422,"FolderNavigation"
A - Price Explorer,2011/04/15 06:57:01,2011/04/15 06:57:29,"005 Set field 'Target Unit' to value 'Package'",344,"Other"
A - Price Explorer,2011/04/15 06:57:01,2011/04/15 06:57:32,"006 Apply changes",2985,"PriceExplorer"
A - Price Explorer,2011/04/15 06:57:01,2011/04/15 06:57:39,"007 Set field 'Target Unit' to value 'Piece'",328,"Other"
A - Price Explorer,2011/04/15 06:57:01,2011/04/15 06:57:40,"008 Set field 'Y Axis' to value 'Percent'",344,"Other"
A - Price Explorer,2011/04/15 06:57:01,2011/04/15 06:57:42,"009 Apply changes",2719,"PriceExplorer"
A - Price Explorer,2011/04/15 06:57:01,2011/04/15 06:57:52,"010 Select graph type 'Scatter'",3047,"PriceExplorer"
A - Price Explorer,2011/04/15 06:57:01,2011/04/15 06:58:00,"011 Filter by time",3969,"PriceExplorer"
A - Price Explorer,2011/04/15 06:57:01,2011/04/15 06:58:11,"012 Clear filters",297,"PriceExplorer"
A - Price Explorer,2011/04/15 06:57:01,2011/04/15 06:58:19,"013 Logout ",1031,"Login"
A - Price Explorer,2011/04/15 06:58:19,2011/04/15 06:58:19,"001 Open login page",313,"Other"
A - Price Explorer,2011/04/15 06:58:19,2011/04/15 06:58:20,"002 Login as 'pt_regadminNL2'",797,"Login"
A - Price Explorer,2011/04/15 06:58:19,2011/04/15 06:58:33,"003 Navigate in main menu to 'Track and Analyze'",12360,"FolderNavigation"
A - Price Explorer,2011/04/15 06:58:19,2011/04/15 06:58:37,"004 Navigate in folders to 'Price Explorer'",4532,"FolderNavigation"
A - Price Explorer,2011/04/15 06:58:19,2011/04/15 06:58:45,"005 Set field 'Target Unit' to value 'Package'",375,"Other"
A - Price Explorer,2011/04/15 06:58:19,2011/04/15 06:58:48,"006 Apply changes",3313,"PriceExplorer"
A - Price Explorer,2011/04/15 06:58:19,2011/04/15 06:58:55,"007 Set field 'Target Unit' to value 'Piece'",359,"Other"
A - Price Explorer,2011/04/15 06:58:19,2011/04/15 06:58:56,"008 Set field 'Y Axis' to value 'Percent'",359,"Other"
A - Price Explorer,2011/04/15 06:58:19,2011/04/15 06:58:58,"009 Apply changes",2797,"PriceExplorer"
A - Price Explorer,2011/04/15 06:58:19,2011/04/15 06:59:09,"010 Select graph type 'Scatter'",3469,"PriceExplorer"
A - Price Explorer,2011/04/15 06:58:19,2011/04/15 06:59:18,"011 Filter by time",4063,"PriceExplorer"
A - Price Explorer,2011/04/15 06:58:19,2011/04/15 06:59:30,"012 Clear filters",281,"PriceExplorer"
A - Price Explorer,2011/04/15 06:58:19,2011/04/15 06:59:38,"013 Logout ",1078,"Login"
A - Price Explorer,2011/04/15 06:59:38,2011/04/15 06:59:38,"001 Open login page",266,"Other"
A - Price Explorer,2011/04/15 06:59:38,2011/04/15 06:59:39,"002 Login as 'pt_regadminNL2'",625,"Login"
A - Price Explorer,2011/04/15 06:59:38,2011/04/15 06:59:51,"003 Navigate in main menu to 'Track and Analyze'",12298,"FolderNavigation"
A - Price Explorer,2011/04/15 06:59:38,2011/04/15 06:59:56,"004 Navigate in folders to 'Price Explorer'",4453,"FolderNavigation"
A - Price Explorer,2011/04/15 06:59:38,2011/04/15 07:00:03,"005 Set field 'Target Unit' to value 'Package'",344,"Other"
A - Price Explorer,2011/04/15 06:59:38,2011/04/15 07:00:06,"006 Apply changes",2735,"PriceExplorer"
A - Price Explorer,2011/04/15 06:59:38,2011/04/15 07:00:13,"007 Set field 'Target Unit' to value 'Piece'",438,"Other"
A - Price Explorer,2011/04/15 06:59:38,2011/04/15 07:00:14,"008 Set field 'Y Axis' to value 'Percent'",406,"Other"
A - Price Explorer,2011/04/15 06:59:38,2011/04/15 07:00:17,"009 Apply changes",3016,"PriceExplorer"
A - Price Explorer,2011/04/15 06:59:38,2011/04/15 07:00:27,"010 Select graph type 'Scatter'",3563,"PriceExplorer"
A - Price Explorer,2011/04/15 06:59:38,2011/04/15 07:00:36,"011 Filter by time",4407,"PriceExplorer"
A - Price Explorer,2011/04/15 06:59:38,2011/04/15 07:00:48,"012 Clear filters",359,"PriceExplorer"
A - Price Explorer,2011/04/15 06:59:38,2011/04/15 07:00:56,"013 Logout ",1234,"Login"
A - Price Explorer,2011/04/15 07:00:56,2011/04/15 07:00:56,"001 Open login page",281,"Other"
A - Price Explorer,2011/04/15 07:00:56,2011/04/15 07:00:57,"002 Login as 'pt_regadminNL2'",797,"Login"
A - Price Explorer,2011/04/15 07:00:56,2011/04/15 07:01:11,"003 Navigate in main menu to 'Track and Analyze'",14048,"FolderNavigation"
A - Price Explorer,2011/04/15 07:00:56,2011/04/15 07:01:18,"004 Navigate in folders to 'Price Explorer'",6594,"FolderNavigation"
A - Price Explorer,2011/04/15 07:00:56,2011/04/15 07:01:25,"005 Set field 'Target Unit' to value 'Package'",375,"Other"
A - Price Explorer,2011/04/15 07:00:56,2011/04/15 07:01:29,"006 Apply changes",3328,"PriceExplorer"
A - Price Explorer,2011/04/15 07:00:56,2011/04/15 07:01:36,"007 Set field 'Target Unit' to value 'Piece'",328,"Other"
A - Price Explorer,2011/04/15 07:00:56,2011/04/15 07:01:36,"008 Set field 'Y Axis' to value 'Percent'",375,"Other"
A - Price Explorer,2011/04/15 07:00:56,2011/04/15 07:01:40,"009 Apply changes",3610,"PriceExplorer"
A - Price Explorer,2011/04/15 07:00:56,2011/04/15 07:01:51,"010 Select graph type 'Scatter'",3625,"PriceExplorer"
A - Price Explorer,2011/04/15 07:00:56,2011/04/15 07:02:00,"011 Filter by time",4375,"PriceExplorer"
A - Price Explorer,2011/04/15 07:00:56,2011/04/15 07:02:12,"012 Clear filters",281,"PriceExplorer"
A - Price Explorer,2011/04/15 07:00:56,2011/04/15 07:02:20,"013 Logout ",1125,"Login"
A - Price Explorer,2011/04/15 07:02:20,2011/04/15 07:02:20,"001 Open login page",234,"Other"
A - Price Explorer,2011/04/15 07:02:20,2011/04/15 07:02:21,"002 Login as 'pt_regadminNL2'",641,"Login"
A - Price Explorer,2011/04/15 07:02:20,2011/04/15 07:02:35,"003 Navigate in main menu to 'Track and Analyze'",13516,"FolderNavigation"
A - Price Explorer,2011/04/15 07:02:20,2011/04/15 07:02:39,"004 Navigate in folders to 'Price Explorer'",4844,"FolderNavigation"
A - Price Explorer,2011/04/15 07:02:20,2011/04/15 07:02:47,"005 Set field 'Target Unit' to value 'Package'",391,"Other"
A - Price Explorer,2011/04/15 07:02:20,2011/04/15 07:02:50,"006 Apply changes",3078,"PriceExplorer"
A - Price Explorer,2011/04/15 07:02:20,2011/04/15 07:02:57,"007 Set field 'Target Unit' to value 'Piece'",516,"Other"
A - Price Explorer,2011/04/15 07:02:20,2011/04/15 07:02:58,"008 Set field 'Y Axis' to value 'Percent'",438,"Other"
A - Price Explorer,2011/04/15 07:02:20,2011/04/15 07:03:01,"009 Apply changes",3203,"PriceExplorer"
A - Price Explorer,2011/04/15 07:02:20,2011/04/15 07:03:11,"010 Select graph type 'Scatter'",3125,"PriceExplorer"
A - Price Explorer,2011/04/15 07:02:20,2011/04/15 07:03:19,"011 Filter by time",3797,"PriceExplorer"
A - Price Explorer,2011/04/15 07:02:20,2011/04/15 07:03:30,"012 Clear filters",297,"PriceExplorer"
A - Price Explorer,2011/04/15 07:02:20,2011/04/15 07:03:38,"013 Logout ",1047,"Login"
A - Price Explorer,2011/04/15 07:03:38,2011/04/15 07:03:38,"001 Open login page",234,"Other"
A - Price Explorer,2011/04/15 07:03:38,2011/04/15 07:03:39,"002 Login as 'pt_regadminNL2'",641,"Login"
A - Price Explorer,2011/04/15 07:03:38,2011/04/15 07:03:51,"003 Navigate in main menu to 'Track and Analyze'",12532,"FolderNavigation"
A - Price Explorer,2011/04/15 07:03:38,2011/04/15 07:03:56,"004 Navigate in folders to 'Price Explorer'",4672,"FolderNavigation"
A - Price Explorer,2011/04/15 07:03:38,2011/04/15 07:04:04,"005 Set field 'Target Unit' to value 'Package'",469,"Other"
A - Price Explorer,2011/04/15 07:03:38,2011/04/15 07:04:06,"006 Apply changes",2891,"PriceExplorer"
A - Price Explorer,2011/04/15 07:03:38,2011/04/15 07:04:14,"007 Set field 'Target Unit' to value 'Piece'",391,"Other"
A - Price Explorer,2011/04/15 07:03:38,2011/04/15 07:04:14,"008 Set field 'Y Axis' to value 'Percent'",484,"Other"
A - Price Explorer,2011/04/15 07:03:38,2011/04/15 07:04:17,"009 Apply changes",3141,"PriceExplorer"
A - Price Explorer,2011/04/15 07:03:38,2011/04/15 07:04:28,"010 Select graph type 'Scatter'",3063,"PriceExplorer"
A - Price Explorer,2011/04/15 07:03:38,2011/04/15 07:04:36,"011 Filter by time",3750,"PriceExplorer"
A - Price Explorer,2011/04/15 07:03:38,2011/04/15 07:04:48,"012 Clear filters",297,"PriceExplorer"
A - Price Explorer,2011/04/15 07:03:38,2011/04/15 07:04:56,"013 Logout ",1000,"Login"
A - Price Explorer,2011/04/15 07:04:56,2011/04/15 07:04:56,"001 Open login page",281,"Other"
A - Price Explorer,2011/04/15 07:04:56,2011/04/15 07:04:57,"002 Login as 'pt_regadminNL2'",625,"Login"
A - Price Explorer,2011/04/15 07:04:56,2011/04/15 07:05:10,"003 Navigate in main menu to 'Track and Analyze'",12938,"FolderNavigation"
A - Price Explorer,2011/04/15 07:04:56,2011/04/15 07:05:17,"004 Navigate in folders to 'Price Explorer'",6875,"FolderNavigation"
A - Price Explorer,2011/04/15 07:04:56,2011/04/15 07:05:24,"005 Set field 'Target Unit' to value 'Package'",391,"Other"
A - Price Explorer,2011/04/15 07:04:56,2011/04/15 07:05:27,"006 Apply changes",3156,"PriceExplorer"
A - Price Explorer,2011/04/15 07:04:56,2011/04/15 07:05:35,"007 Set field 'Target Unit' to value 'Piece'",359,"Other"
A - Price Explorer,2011/04/15 07:04:56,2011/04/15 07:05:35,"008 Set field 'Y Axis' to value 'Percent'",438,"Other"
A - Price Explorer,2011/04/15 07:04:56,2011/04/15 07:05:38,"009 Apply changes",3156,"PriceExplorer"
A - Price Explorer,2011/04/15 07:04:56,2011/04/15 07:05:48,"010 Select graph type 'Scatter'",3141,"PriceExplorer"
A - Price Explorer,2011/04/15 07:04:56,2011/04/15 07:05:57,"011 Filter by time",4532,"PriceExplorer"
A - Price Explorer,2011/04/15 07:04:56,2011/04/15 07:06:10,"012 Clear filters",484,"PriceExplorer"
A - Price Explorer,2011/04/15 07:04:56,2011/04/15 07:06:18,"013 Logout ",1266,"Login"
A - Price Explorer,2011/04/15 07:06:18,2011/04/15 07:06:18,"001 Open login page",266,"Other"
A - Price Explorer,2011/04/15 07:06:18,2011/04/15 07:06:19,"002 Login as 'pt_regadminNL2'",859,"Login"
A - Price Explorer,2011/04/15 07:06:18,2011/04/15 07:06:33,"003 Navigate in main menu to 'Track and Analyze'",13813,"FolderNavigation"
A - Price Explorer,2011/04/15 07:06:18,2011/04/15 07:06:38,"004 Navigate in folders to 'Price Explorer'",5203,"FolderNavigation"
A - Price Explorer,2011/04/15 07:06:18,2011/04/15 07:06:46,"005 Set field 'Target Unit' to value 'Package'",359,"Other"
A - Price Explorer,2011/04/15 07:06:18,2011/04/15 07:06:48,"006 Apply changes",2953,"PriceExplorer"
A - Price Explorer,2011/04/15 07:06:18,2011/04/15 07:06:56,"007 Set field 'Target Unit' to value 'Piece'",328,"Other"
A - Price Explorer,2011/04/15 07:06:18,2011/04/15 07:06:56,"008 Set field 'Y Axis' to value 'Percent'",438,"Other"
A - Price Explorer,2011/04/15 07:06:18,2011/04/15 07:06:59,"009 Apply changes",3172,"PriceExplorer"
A - Price Explorer,2011/04/15 07:06:18,2011/04/15 07:07:11,"010 Select graph type 'Scatter'",4407,"PriceExplorer"
A - Price Explorer,2011/04/15 07:06:18,2011/04/15 07:07:20,"011 Filter by time",4313,"PriceExplorer"
A - Price Explorer,2011/04/15 07:06:18,2011/04/15 07:07:32,"012 Clear filters",266,"PriceExplorer"
A - Price Explorer,2011/04/15 07:06:18,2011/04/15 07:07:40,"013 Logout ",1219,"Login"
A - Price Explorer,2011/04/15 07:07:40,2011/04/15 07:07:40,"001 Open login page",313,"Other"
A - Price Explorer,2011/04/15 07:07:40,2011/04/15 07:07:41,"002 Login as 'pt_regadminNL2'",656,"Login"
A - Price Explorer,2011/04/15 07:07:40,2011/04/15 07:07:55,"003 Navigate in main menu to 'Track and Analyze'",13626,"FolderNavigation"
A - Price Explorer,2011/04/15 07:07:40,2011/04/15 07:08:00,"004 Navigate in folders to 'Price Explorer'",5094,"FolderNavigation"
A - Price Explorer,2011/04/15 07:07:40,2011/04/15 07:08:07,"005 Set field 'Target Unit' to value 'Package'",391,"Other"
A - Price Explorer,2011/04/15 07:07:40,2011/04/15 07:08:11,"006 Apply changes",3344,"PriceExplorer"
A - Price Explorer,2011/04/15 07:07:40,2011/04/15 07:08:18,"007 Set field 'Target Unit' to value 'Piece'",391,"Other"
A - Price Explorer,2011/04/15 07:07:40,2011/04/15 07:08:18,"008 Set field 'Y Axis' to value 'Percent'",438,"Other"
A - Price Explorer,2011/04/15 07:07:40,2011/04/15 07:08:22,"009 Apply changes",3313,"PriceExplorer"
A - Price Explorer,2011/04/15 07:07:40,2011/04/15 07:08:33,"010 Select graph type 'Scatter'",4281,"PriceExplorer"
A - Price Explorer,2011/04/15 07:07:40,2011/04/15 07:08:42,"011 Filter by time",4578,"PriceExplorer"
A - Price Explorer,2011/04/15 07:07:40,2011/04/15 07:08:56,"012 Clear filters",453,"PriceExplorer"
A - Price Explorer,2011/04/15 07:07:40,2011/04/15 07:09:07,"013 Logout ",3172,"Login"
A - Price Explorer,2011/04/15 07:09:07,2011/04/15 07:09:07,"001 Open login page",375,"Other"
A - Price Explorer,2011/04/15 07:09:07,2011/04/15 07:09:08,"002 Login as 'pt_regadminNL2'",781,"Login"
A - Price Explorer,2011/04/15 07:09:07,2011/04/15 07:09:25,"003 Navigate in main menu to 'Track and Analyze'",16876,"FolderNavigation"
A - Price Explorer,2011/04/15 07:09:07,2011/04/15 07:09:31,"004 Navigate in folders to 'Price Explorer'",6110,"FolderNavigation"
A - Price Explorer,2011/04/15 07:09:07,2011/04/15 07:09:38,"005 Set field 'Target Unit' to value 'Package'",438,"Other"
A - Price Explorer,2011/04/15 07:09:07,2011/04/15 07:09:42,"006 Apply changes",3813,"PriceExplorer"
A - Price Explorer,2011/04/15 07:09:07,2011/04/15 07:09:49,"007 Set field 'Target Unit' to value 'Piece'",359,"Other"
A - Price Explorer,2011/04/15 07:09:07,2011/04/15 07:09:50,"008 Set field 'Y Axis' to value 'Percent'",359,"Other"
A - Price Explorer,2011/04/15 07:09:07,2011/04/15 07:09:53,"009 Apply changes",3610,"PriceExplorer"
A - Price Explorer,2011/04/15 07:09:07,2011/04/15 07:10:09,"010 Select graph type 'Scatter'",8657,"PriceExplorer"
A - Price Explorer,2011/04/15 07:09:07,2011/04/15 07:10:18,"011 Filter by time",4203,"PriceExplorer"
A - Price Explorer,2011/04/15 07:09:07,2011/04/15 07:10:31,"012 Clear filters",281,"PriceExplorer"
A - Price Explorer,2011/04/15 07:09:07,2011/04/15 07:10:39,"013 Logout ",1047,"Login"
A - Price Explorer,2011/04/15 07:10:39,2011/04/15 07:10:40,"001 Open login page",828,"Other"
A - Price Explorer,2011/04/15 07:10:39,2011/04/15 07:10:41,"002 Login as 'pt_regadminNL2'",1516,"Login"
A - Price Explorer,2011/04/15 07:10:39,2011/04/15 07:10:57,"003 Navigate in main menu to 'Track and Analyze'",15282,"FolderNavigation"
A - Price Explorer,2011/04/15 07:10:39,2011/04/15 07:11:02,"004 Navigate in folders to 'Price Explorer'",5610,"FolderNavigation"
A - Price Explorer,2011/04/15 07:10:39,2011/04/15 07:11:10,"005 Set field 'Target Unit' to value 'Package'",328,"Other"
A - Price Explorer,2011/04/15 07:10:39,2011/04/15 07:11:13,"006 Apply changes",3406,"PriceExplorer"
A - Price Explorer,2011/04/15 07:10:39,2011/04/15 07:11:20,"007 Set field 'Target Unit' to value 'Piece'",391,"Other"
A - Price Explorer,2011/04/15 07:10:39,2011/04/15 07:11:21,"008 Set field 'Y Axis' to value 'Percent'",516,"Other"
A - Price Explorer,2011/04/15 07:10:39,2011/04/15 07:11:24,"009 Apply changes",3563,"PriceExplorer"
A - Price Explorer,2011/04/15 07:10:39,2011/04/15 07:11:35,"010 Select graph type 'Scatter'",3344,"PriceExplorer"
A - Price Explorer,2011/04/15 07:10:39,2011/04/15 07:11:43,"011 Filter by time",3938,"PriceExplorer"
A - Price Explorer,2011/04/15 07:10:39,2011/04/15 07:11:55,"012 Clear filters",297,"PriceExplorer"
A - Price Explorer,2011/04/15 07:10:39,2011/04/15 07:12:03,"013 Logout ",1031,"Login"
A - Price Explorer,2011/04/15 07:12:03,2011/04/15 07:12:03,"001 Open login page",234,"Other"
A - Price Explorer,2011/04/15 07:12:03,2011/04/15 07:12:04,"002 Login as 'pt_regadminNL2'",547,"Login"
A - Price Explorer,2011/04/15 07:12:03,2011/04/15 07:12:17,"003 Navigate in main menu to 'Track and Analyze'",13282,"FolderNavigation"
A - Price Explorer,2011/04/15 07:12:03,2011/04/15 07:12:22,"004 Navigate in folders to 'Price Explorer'",5188,"FolderNavigation"
A - Price Explorer,2011/04/15 07:12:03,2011/04/15 07:12:30,"005 Set field 'Target Unit' to value 'Package'",391,"Other"
A - Price Explorer,2011/04/15 07:12:03,2011/04/15 07:12:32,"006 Apply changes",2875,"PriceExplorer"
A - Price Explorer,2011/04/15 07:12:03,2011/04/15 07:12:40,"007 Set field 'Target Unit' to value 'Piece'",391,"Other"
A - Price Explorer,2011/04/15 07:12:03,2011/04/15 07:12:40,"008 Set field 'Y Axis' to value 'Percent'",438,"Other"
A - Price Explorer,2011/04/15 07:12:03,2011/04/15 07:12:43,"009 Apply changes",3047,"PriceExplorer"
A - Price Explorer,2011/04/15 07:12:03,2011/04/15 07:12:54,"010 Select graph type 'Scatter'",3391,"PriceExplorer"
A - Price Explorer,2011/04/15 07:12:03,2011/04/15 07:13:02,"011 Filter by time",4156,"PriceExplorer"
A - Price Explorer,2011/04/15 07:12:03,2011/04/15 07:13:13,"012 Clear filters",344,"PriceExplorer"
A - Price Explorer,2011/04/15 07:12:03,2011/04/15 07:13:21,"013 Logout ",1094,"Login"
A - Price Explorer,2011/04/15 07:13:21,2011/04/15 07:13:22,"001 Open login page",219,"Other"
A - Price Explorer,2011/04/15 07:13:21,2011/04/15 07:13:22,"002 Login as 'pt_regadminNL2'",656,"Login"
A - Price Explorer,2011/04/15 07:13:21,2011/04/15 07:13:36,"003 Navigate in main menu to 'Track and Analyze'",14001,"FolderNavigation"
A - Price Explorer,2011/04/15 07:13:21,2011/04/15 07:13:42,"004 Navigate in folders to 'Price Explorer'",5578,"FolderNavigation"
A - Price Explorer,2011/04/15 07:13:21,2011/04/15 07:13:49,"005 Set field 'Target Unit' to value 'Package'",391,"Other"
A - Price Explorer,2011/04/15 07:13:21,2011/04/15 07:13:53,"006 Apply changes",3516,"PriceExplorer"
A - Price Explorer,2011/04/15 07:13:21,2011/04/15 07:14:00,"007 Set field 'Target Unit' to value 'Piece'",438,"Other"
A - Price Explorer,2011/04/15 07:13:21,2011/04/15 07:14:01,"008 Set field 'Y Axis' to value 'Percent'",547,"Other"
A - Price Explorer,2011/04/15 07:13:21,2011/04/15 07:14:04,"009 Apply changes",3344,"PriceExplorer"
A - Price Explorer,2011/04/15 07:13:21,2011/04/15 07:14:15,"010 Select graph type 'Scatter'",3531,"PriceExplorer"
A - Price Explorer,2011/04/15 07:13:21,2011/04/15 07:14:24,"011 Filter by time",4360,"PriceExplorer"
A - Price Explorer,2011/04/15 07:13:21,2011/04/15 07:14:35,"012 Clear filters",281,"PriceExplorer"
A - Price Explorer,2011/04/15 07:13:21,2011/04/15 07:14:43,"013 Logout ",1328,"Login"
A - Price Explorer,2011/04/15 07:14:43,2011/04/15 07:14:44,"001 Open login page",297,"Other"
A - Price Explorer,2011/04/15 07:14:43,2011/04/15 07:14:45,"002 Login as 'pt_regadminNL2'",797,"Login"
A - Price Explorer,2011/04/15 07:14:43,2011/04/15 07:14:59,"003 Navigate in main menu to 'Track and Analyze'",14298,"FolderNavigation"
A - Price Explorer,2011/04/15 07:14:43,2011/04/15 07:15:05,"004 Navigate in folders to 'Price Explorer'",6469,"FolderNavigation"
A - Price Explorer,2011/04/15 07:14:43,2011/04/15 07:15:13,"005 Set field 'Target Unit' to value 'Package'",375,"Other"
A - Price Explorer,2011/04/15 07:14:43,2011/04/15 07:15:16,"006 Apply changes",3360,"PriceExplorer"
A - Price Explorer,2011/04/15 07:14:43,2011/04/15 07:15:23,"007 Set field 'Target Unit' to value 'Piece'",406,"Other"
A - Price Explorer,2011/04/15 07:14:43,2011/04/15 07:15:24,"008 Set field 'Y Axis' to value 'Percent'",469,"Other"
A - Price Explorer,2011/04/15 07:14:43,2011/04/15 07:15:27,"009 Apply changes",3547,"PriceExplorer"
A - Price Explorer,2011/04/15 07:14:43,2011/04/15 07:15:38,"010 Select graph type 'Scatter'",3985,"PriceExplorer"
A - Price Explorer,2011/04/15 07:14:43,2011/04/15 07:15:48,"011 Filter by time",4797,"PriceExplorer"
A - Price Explorer,2011/04/15 07:14:43,2011/04/15 07:15:59,"012 Clear filters",281,"PriceExplorer"
A - Price Explorer,2011/04/15 07:14:43,2011/04/15 07:16:07,"013 Logout ",1125,"Login"
A - Price Explorer,2011/04/15 07:16:07,2011/04/15 07:16:07,"001 Open login page",281,"Other"
A - Price Explorer,2011/04/15 07:16:07,2011/04/15 07:16:08,"002 Login as 'pt_regadminNL2'",797,"Login"
A - Price Explorer,2011/04/15 07:16:07,2011/04/15 07:16:22,"003 Navigate in main menu to 'Track and Analyze'",14251,"FolderNavigation"
A - Price Explorer,2011/04/15 07:16:07,2011/04/15 07:16:28,"004 Navigate in folders to 'Price Explorer'",5453,"FolderNavigation"
A - Price Explorer,2011/04/15 07:16:07,2011/04/15 07:16:35,"005 Set field 'Target Unit' to value 'Package'",422,"Other"
A - Price Explorer,2011/04/15 07:16:07,2011/04/15 07:16:39,"006 Apply changes",3688,"PriceExplorer"
A - Price Explorer,2011/04/15 07:16:07,2011/04/15 07:16:46,"007 Set field 'Target Unit' to value 'Piece'",438,"Other"
A - Price Explorer,2011/04/15 07:16:07,2011/04/15 07:16:47,"008 Set field 'Y Axis' to value 'Percent'",438,"Other"
A - Price Explorer,2011/04/15 07:16:07,2011/04/15 07:16:50,"009 Apply changes",3563,"PriceExplorer"
A - Price Explorer,2011/04/15 07:16:07,2011/04/15 07:17:02,"010 Select graph type 'Scatter'",4750,"PriceExplorer"
A - Price Explorer,2011/04/15 07:16:07,2011/04/15 07:17:10,"011 Filter by time",3922,"PriceExplorer"
A - Price Explorer,2011/04/15 07:16:07,2011/04/15 07:17:21,"012 Clear filters",313,"PriceExplorer"
A - Price Explorer,2011/04/15 07:16:07,2011/04/15 07:17:29,"013 Logout ",984,"Login"
A - Price Explorer,2011/04/15 07:17:29,2011/04/15 07:17:30,"001 Open login page",250,"Other"
A - Price Explorer,2011/04/15 07:17:29,2011/04/15 07:17:30,"002 Login as 'pt_regadminNL2'",609,"Login"
A - Price Explorer,2011/04/15 07:17:29,2011/04/15 07:17:43,"003 Navigate in main menu to 'Track and Analyze'",12376,"FolderNavigation"
A - Price Explorer,2011/04/15 07:17:29,2011/04/15 07:17:49,"004 Navigate in folders to 'Price Explorer'",6078,"FolderNavigation"
A - Price Explorer,2011/04/15 07:17:29,2011/04/15 07:17:56,"005 Set field 'Target Unit' to value 'Package'",359,"Other"
A - Price Explorer,2011/04/15 07:17:29,2011/04/15 07:18:00,"006 Apply changes",3469,"PriceExplorer"
A - Price Explorer,2011/04/15 07:17:29,2011/04/15 07:18:07,"007 Set field 'Target Unit' to value 'Piece'",359,"Other"
A - Price Explorer,2011/04/15 07:17:29,2011/04/15 07:18:07,"008 Set field 'Y Axis' to value 'Percent'",375,"Other"
A - Price Explorer,2011/04/15 07:17:29,2011/04/15 07:18:23,"009 Apply changes",15579,"PriceExplorer"
A - Price Explorer,2011/04/15 07:17:29,2011/04/15 07:18:36,"010 Select graph type 'Scatter'",6485,"PriceExplorer"
A - Price Explorer,2011/04/15 07:17:29,2011/04/15 07:18:46,"011 Filter by time",4516,"PriceExplorer"
A - Price Explorer,2011/04/15 07:17:29,2011/04/15 07:18:57,"012 Clear filters",234,"PriceExplorer"
A - Price Explorer,2011/04/15 07:17:29,2011/04/15 07:19:05,"013 Logout ",984,"Login"
A - Price Explorer,2011/04/15 07:19:05,2011/04/15 07:19:05,"001 Open login page",219,"Other"
A - Price Explorer,2011/04/15 07:19:05,2011/04/15 07:19:06,"002 Login as 'pt_regadminNL2'",641,"Login"
A - Price Explorer,2011/04/15 07:19:05,2011/04/15 07:19:20,"003 Navigate in main menu to 'Track and Analyze'",13876,"FolderNavigation"
A - Price Explorer,2011/04/15 07:19:05,2011/04/15 07:19:25,"004 Navigate in folders to 'Price Explorer'",5141,"FolderNavigation"
