TestName,StartTime,TimeStamp,ActionDesc,ActionDuration
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:05:36,2011/04/15 07:08:42,"020 Expire workbook",3125,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:05:36,2011/04/15 07:08:50,"021 Logout ",672,"Login"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:08:50,2011/04/15 07:08:50,"001 Open login page",313,"Other"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:08:50,2011/04/15 07:08:52,"002 Login as 'pt_pricingmanDK' and wait for dashboard",2422,"Dashboard"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:08:50,2011/04/15 07:08:55,"003 Navigate in main menu to 'Manage Prices'",2766,"FolderNavigation"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:08:50,2011/04/15 07:08:57,"004 Navigate in folders to 'Discount Setting'",2047,"FolderNavigation"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:08:50,2011/04/15 07:09:06,"005 Click New workbook from template",2109,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:08:50,2011/04/15 07:09:10,"006 Select workbook template 'Template Discount Guideline through import/export'",3547,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:08:50,2011/04/15 07:09:20,"007 Set Workbook Name",2594,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:08:50,2011/04/15 07:09:21,"008 Set Workbook Description",1719,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:08:50,2011/04/15 07:09:22,"009 Open Worksheet 'Set Discount Guidelines'",891,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:08:50,2011/04/15 07:09:30,"010 Set Filter 'BU','AS Industrial Automation Systems'",813,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:08:50,2011/04/15 07:09:55,"011 Set value in grid '*,*','Approval LVL1 Discount ' to '1.0'",109,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:08:50,2011/04/15 07:09:56,"012 Refresh grid",641,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:08:50,2011/04/15 07:10:22,"013 Set value in grid '*,*','Approval LVL2 Discount ' to '2.0'",141,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:08:50,2011/04/15 07:10:22,"014 Refresh grid",531,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:08:50,2011/04/15 07:10:51,"015 Set value in grid '*,*','Max Discount ' to '3.0'",109,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:08:50,2011/04/15 07:10:52,"016 Refresh grid",500,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:08:50,2011/04/15 07:11:18,"017 Set value in grid '*,*','Max Perf Discount w/in Total Discount ' to '4.0'",125,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:08:50,2011/04/15 07:11:19,"018 Refresh grid",688,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:08:50,2011/04/15 07:11:39,"019 Submit workbook",3985,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:08:50,2011/04/15 07:11:57,"020 Expire workbook",2531,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:08:50,2011/04/15 07:12:05,"021 Logout ",906,"Login"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:12:05,2011/04/15 07:12:05,"001 Open login page",266,"Other"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:12:05,2011/04/15 07:12:08,"002 Login as 'pt_pricingmanDK' and wait for dashboard",2891,"Dashboard"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:12:05,2011/04/15 07:12:10,"003 Navigate in main menu to 'Manage Prices'",1719,"FolderNavigation"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:12:05,2011/04/15 07:12:12,"004 Navigate in folders to 'Discount Setting'",2203,"FolderNavigation"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:12:05,2011/04/15 07:12:21,"005 Click New workbook from template",1969,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:12:05,2011/04/15 07:12:25,"006 Select workbook template 'Template Discount Guideline through import/export'",3750,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:12:05,2011/04/15 07:12:34,"007 Set Workbook Name",2234,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:13:39,2011/04/15 07:13:40,"001 Open login page",406,"Other"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:13:39,2011/04/15 07:13:42,"002 Login as 'pt_pricingmanDK' and wait for dashboard",2219,"Dashboard"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:13:39,2011/04/15 07:13:43,"003 Navigate in main menu to 'Manage Prices'",1297,"FolderNavigation"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:13:39,2011/04/15 07:13:45,"004 Navigate in folders to 'Discount Setting'",1578,"FolderNavigation"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:13:39,2011/04/15 07:13:56,"005 Click New workbook from template",4375,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:13:39,2011/04/15 07:14:00,"006 Select workbook template 'Template Discount Guideline through import/export'",3250,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:13:39,2011/04/15 07:14:09,"007 Set Workbook Name",2094,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:13:39,2011/04/15 07:14:10,"008 Set Workbook Description",1375,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:13:39,2011/04/15 07:14:11,"009 Open Worksheet 'Set Discount Guidelines'",875,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:13:39,2011/04/15 07:14:19,"010 Set Filter 'BU','AS Industrial Automation Systems'",891,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:13:39,2011/04/15 07:14:40,"011 Set value in grid '*,*','Approval LVL1 Discount ' to '1.0'",125,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:13:39,2011/04/15 07:14:40,"012 Refresh grid",609,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:13:39,2011/04/15 07:15:03,"013 Set value in grid '*,*','Approval LVL2 Discount ' to '2.0'",94,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:13:39,2011/04/15 07:15:04,"014 Refresh grid",469,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:13:39,2011/04/15 07:15:30,"015 Set value in grid '*,*','Max Discount ' to '3.0'",125,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:13:39,2011/04/15 07:15:31,"016 Refresh grid",500,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:13:39,2011/04/15 07:15:54,"017 Set value in grid '*,*','Max Perf Discount w/in Total Discount ' to '4.0'",109,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:13:39,2011/04/15 07:15:55,"018 Refresh grid",500,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:13:39,2011/04/15 07:16:16,"019 Submit workbook",4219,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:13:39,2011/04/15 07:16:35,"020 Expire workbook",2906,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:13:39,2011/04/15 07:16:43,"021 Logout ",922,"Login"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:16:43,2011/04/15 07:16:43,"001 Open login page",250,"Other"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:16:43,2011/04/15 07:16:47,"002 Login as 'pt_pricingmanDK' and wait for dashboard",3735,"Dashboard"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:16:43,2011/04/15 07:16:49,"003 Navigate in main menu to 'Manage Prices'",1906,"FolderNavigation"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:16:43,2011/04/15 07:16:51,"004 Navigate in folders to 'Discount Setting'",2109,"FolderNavigation"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:16:43,2011/04/15 07:17:00,"005 Click New workbook from template",2047,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:16:43,2011/04/15 07:17:04,"006 Select workbook template 'Template Discount Guideline through import/export'",4438,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:16:43,2011/04/15 07:17:14,"007 Set Workbook Name",2141,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:16:43,2011/04/15 07:17:15,"008 Set Workbook Description",1250,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:16:43,2011/04/15 07:17:16,"009 Open Worksheet 'Set Discount Guidelines'",1172,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:16:43,2011/04/15 07:17:24,"010 Set Filter 'BU','AS Industrial Automation Systems'",688,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:16:43,2011/04/15 07:17:46,"011 Set value in grid '*,*','Approval LVL1 Discount ' to '1.0'",94,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:16:43,2011/04/15 07:17:48,"012 Refresh grid",2406,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:16:43,2011/04/15 07:18:13,"013 Set value in grid '*,*','Approval LVL2 Discount ' to '2.0'",141,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:16:43,2011/04/15 07:18:13,"014 Refresh grid",594,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:16:43,2011/04/15 07:18:43,"015 Set value in grid '*,*','Max Discount ' to '3.0'",109,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:16:43,2011/04/15 07:18:44,"016 Refresh grid",516,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:16:43,2011/04/15 07:19:19,"017 Set value in grid '*,*','Max Perf Discount w/in Total Discount ' to '4.0'",172,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:16:43,2011/04/15 07:19:20,"018 Refresh grid",984,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:16:43,2011/04/15 07:19:51,"019 Submit workbook",5672,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:16:43,2011/04/15 07:20:09,"020 Expire workbook",2422,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:16:43,2011/04/15 07:20:16,"021 Logout ",547,"Login"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:20:16,2011/04/15 07:20:17,"001 Open login page",141,"Other"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:20:16,2011/04/15 07:20:19,"002 Login as 'pt_pricingmanDK' and wait for dashboard",2281,"Dashboard"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:20:16,2011/04/15 07:20:20,"003 Navigate in main menu to 'Manage Prices'",1344,"FolderNavigation"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:20:16,2011/04/15 07:20:22,"004 Navigate in folders to 'Discount Setting'",1625,"FolderNavigation"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:20:16,2011/04/15 07:20:31,"005 Click New workbook from template",2250,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:20:16,2011/04/15 07:20:34,"006 Select workbook template 'Template Discount Guideline through import/export'",3031,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:20:16,2011/04/15 07:20:43,"007 Set Workbook Name",1875,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:20:16,2011/04/15 07:20:44,"008 Set Workbook Description",1250,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:20:16,2011/04/15 07:20:45,"009 Open Worksheet 'Set Discount Guidelines'",891,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:20:16,2011/04/15 07:20:53,"010 Set Filter 'BU','AS Industrial Automation Systems'",609,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:20:16,2011/04/15 07:21:15,"011 Set value in grid '*,*','Approval LVL1 Discount ' to '1.0'",94,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:20:16,2011/04/15 07:21:15,"012 Refresh grid",500,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:20:16,2011/04/15 07:21:41,"013 Set value in grid '*,*','Approval LVL2 Discount ' to '2.0'",94,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:20:16,2011/04/15 07:21:41,"014 Refresh grid",547,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:20:16,2011/04/15 07:22:06,"015 Set value in grid '*,*','Max Discount ' to '3.0'",109,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:20:16,2011/04/15 07:22:06,"016 Refresh grid",563,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:20:16,2011/04/15 07:22:32,"017 Set value in grid '*,*','Max Perf Discount w/in Total Discount ' to '4.0'",94,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:20:16,2011/04/15 07:22:33,"018 Refresh grid",453,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:20:16,2011/04/15 07:22:52,"019 Submit workbook",2625,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:20:16,2011/04/15 07:23:11,"020 Expire workbook",3641,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:20:16,2011/04/15 07:23:18,"021 Logout ",703,"Login"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:23:18,2011/04/15 07:23:19,"001 Open login page",281,"Other"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:23:18,2011/04/15 07:23:21,"002 Login as 'pt_pricingmanDK' and wait for dashboard",2250,"Dashboard"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:23:18,2011/04/15 07:23:23,"003 Navigate in main menu to 'Manage Prices'",1469,"FolderNavigation"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:23:18,2011/04/15 07:23:24,"004 Navigate in folders to 'Discount Setting'",1844,"FolderNavigation"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:23:18,2011/04/15 07:23:33,"005 Click New workbook from template",1953,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:23:18,2011/04/15 07:23:36,"006 Select workbook template 'Template Discount Guideline through import/export'",2969,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:23:18,2011/04/15 07:23:45,"007 Set Workbook Name",1688,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:23:18,2011/04/15 07:23:46,"008 Set Workbook Description",1063,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:23:18,2011/04/15 07:23:47,"009 Open Worksheet 'Set Discount Guidelines'",844,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:23:18,2011/04/15 07:23:55,"010 Set Filter 'BU','AS Industrial Automation Systems'",813,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:23:18,2011/04/15 07:24:17,"011 Set value in grid '*,*','Approval LVL1 Discount ' to '1.0'",109,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:23:18,2011/04/15 07:24:17,"012 Refresh grid",469,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:23:18,2011/04/15 07:24:43,"013 Set value in grid '*,*','Approval LVL2 Discount ' to '2.0'",94,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:23:18,2011/04/15 07:24:45,"014 Refresh grid",2328,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:23:18,2011/04/15 07:25:10,"015 Set value in grid '*,*','Max Discount ' to '3.0'",109,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:23:18,2011/04/15 07:25:11,"016 Refresh grid",766,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:23:18,2011/04/15 07:25:36,"017 Set value in grid '*,*','Max Perf Discount w/in Total Discount ' to '4.0'",109,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:23:18,2011/04/15 07:25:37,"018 Refresh grid",656,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:23:18,2011/04/15 07:25:56,"019 Submit workbook",3141,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:23:18,2011/04/15 07:26:14,"020 Expire workbook",2922,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:23:18,2011/04/15 07:26:21,"021 Logout ",578,"Login"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:26:21,2011/04/15 07:26:21,"001 Open login page",172,"Other"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:26:21,2011/04/15 07:26:24,"002 Login as 'pt_pricingmanDK' and wait for dashboard",2297,"Dashboard"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:26:21,2011/04/15 07:26:25,"003 Navigate in main menu to 'Manage Prices'",1422,"FolderNavigation"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:26:21,2011/04/15 07:26:27,"004 Navigate in folders to 'Discount Setting'",1641,"FolderNavigation"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:26:21,2011/04/15 07:26:36,"005 Click New workbook from template",2094,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:26:21,2011/04/15 07:26:39,"006 Select workbook template 'Template Discount Guideline through import/export'",3485,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:26:21,2011/04/15 07:26:48,"007 Set Workbook Name",2000,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:26:21,2011/04/15 07:26:50,"008 Set Workbook Description",1266,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:26:21,2011/04/15 07:26:51,"009 Open Worksheet 'Set Discount Guidelines'",1063,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:26:21,2011/04/15 07:26:59,"010 Set Filter 'BU','AS Industrial Automation Systems'",688,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:26:21,2011/04/15 07:27:21,"011 Set value in grid '*,*','Approval LVL1 Discount ' to '1.0'",109,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:26:21,2011/04/15 07:27:22,"012 Refresh grid",594,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:26:21,2011/04/15 07:27:47,"013 Set value in grid '*,*','Approval LVL2 Discount ' to '2.0'",141,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:26:21,2011/04/15 07:27:47,"014 Refresh grid",516,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:26:21,2011/04/15 07:28:15,"015 Set value in grid '*,*','Max Discount ' to '3.0'",109,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:26:21,2011/04/15 07:28:15,"016 Refresh grid",469,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:26:21,2011/04/15 07:28:43,"017 Set value in grid '*,*','Max Perf Discount w/in Total Discount ' to '4.0'",78,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:26:21,2011/04/15 07:28:43,"018 Refresh grid",438,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:26:21,2011/04/15 07:29:03,"019 Submit workbook",2891,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:26:21,2011/04/15 07:29:21,"020 Expire workbook",2735,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:26:21,2011/04/15 07:29:29,"021 Logout ",766,"Login"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:29:29,2011/04/15 07:29:29,"001 Open login page",203,"Other"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:29:29,2011/04/15 07:29:32,"002 Login as 'pt_pricingmanDK' and wait for dashboard",2781,"Dashboard"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:29:29,2011/04/15 07:29:34,"003 Navigate in main menu to 'Manage Prices'",1625,"FolderNavigation"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:29:29,2011/04/15 07:29:36,"004 Navigate in folders to 'Discount Setting'",1875,"FolderNavigation"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:29:29,2011/04/15 07:29:45,"005 Click New workbook from template",2031,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:29:29,2011/04/15 07:29:48,"006 Select workbook template 'Template Discount Guideline through import/export'",3141,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:29:29,2011/04/15 07:29:57,"007 Set Workbook Name",1750,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:29:29,2011/04/15 07:29:58,"008 Set Workbook Description",1063,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:29:29,2011/04/15 07:29:59,"009 Open Worksheet 'Set Discount Guidelines'",797,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:29:29,2011/04/15 07:30:07,"010 Set Filter 'BU','AS Industrial Automation Systems'",797,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:29:29,2011/04/15 07:30:30,"011 Set value in grid '*,*','Approval LVL1 Discount ' to '1.0'",313,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:29:29,2011/04/15 07:30:30,"012 Refresh grid",547,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:29:29,2011/04/15 07:30:58,"013 Set value in grid '*,*','Approval LVL2 Discount ' to '2.0'",109,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:29:29,2011/04/15 07:30:59,"014 Refresh grid",500,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:29:29,2011/04/15 07:31:26,"015 Set value in grid '*,*','Max Discount ' to '3.0'",172,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:29:29,2011/04/15 07:31:26,"016 Refresh grid",594,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:29:29,2011/04/15 07:31:50,"017 Set value in grid '*,*','Max Perf Discount w/in Total Discount ' to '4.0'",94,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:29:29,2011/04/15 07:31:51,"018 Refresh grid",453,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:29:29,2011/04/15 07:32:09,"019 Submit workbook",2719,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:29:29,2011/04/15 07:32:26,"020 Expire workbook",2266,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:29:29,2011/04/15 07:32:33,"021 Logout ",625,"Login"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:32:33,2011/04/15 07:32:33,"001 Open login page",141,"Other"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:32:33,2011/04/15 07:32:36,"002 Login as 'pt_pricingmanDK' and wait for dashboard",2078,"Dashboard"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:32:33,2011/04/15 07:32:37,"003 Navigate in main menu to 'Manage Prices'",1453,"FolderNavigation"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:32:33,2011/04/15 07:32:39,"004 Navigate in folders to 'Discount Setting'",2047,"FolderNavigation"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:32:33,2011/04/15 07:32:48,"005 Click New workbook from template",1922,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:32:33,2011/04/15 07:32:51,"006 Select workbook template 'Template Discount Guideline through import/export'",3563,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:32:33,2011/04/15 07:33:01,"007 Set Workbook Name",2016,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:32:33,2011/04/15 07:33:02,"008 Set Workbook Description",1219,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:32:33,2011/04/15 07:33:03,"009 Open Worksheet 'Set Discount Guidelines'",844,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:32:33,2011/04/15 07:33:11,"010 Set Filter 'BU','AS Industrial Automation Systems'",813,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:32:33,2011/04/15 07:33:34,"011 Set value in grid '*,*','Approval LVL1 Discount ' to '1.0'",125,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:32:33,2011/04/15 07:33:34,"012 Refresh grid",797,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:32:33,2011/04/15 07:33:57,"013 Set value in grid '*,*','Approval LVL2 Discount ' to '2.0'",125,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:32:33,2011/04/15 07:33:58,"014 Refresh grid",453,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:32:33,2011/04/15 07:34:23,"015 Set value in grid '*,*','Max Discount ' to '3.0'",109,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:32:33,2011/04/15 07:34:24,"016 Refresh grid",563,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:32:33,2011/04/15 07:34:50,"017 Set value in grid '*,*','Max Perf Discount w/in Total Discount ' to '4.0'",94,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:32:33,2011/04/15 07:34:51,"018 Refresh grid",703,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:32:33,2011/04/15 07:35:10,"019 Submit workbook",2906,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:32:33,2011/04/15 07:35:28,"020 Expire workbook",3078,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:32:33,2011/04/15 07:35:36,"021 Logout ",672,"Login"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:35:36,2011/04/15 07:35:36,"001 Open login page",266,"Other"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:35:36,2011/04/15 07:35:39,"002 Login as 'pt_pricingmanDK' and wait for dashboard",2610,"Dashboard"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:35:36,2011/04/15 07:35:41,"003 Navigate in main menu to 'Manage Prices'",2094,"FolderNavigation"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:35:36,2011/04/15 07:35:43,"004 Navigate in folders to 'Discount Setting'",2422,"FolderNavigation"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:35:36,2011/04/15 07:35:53,"005 Click New workbook from template",2047,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:35:36,2011/04/15 07:35:56,"006 Select workbook template 'Template Discount Guideline through import/export'",3203,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:35:36,2011/04/15 07:36:05,"007 Set Workbook Name",2078,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:35:36,2011/04/15 07:36:07,"008 Set Workbook Description",1875,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:35:36,2011/04/15 07:36:08,"009 Open Worksheet 'Set Discount Guidelines'",922,"Workbook"
K - Create Workbook from Discount Setting i/e template,2011/04/15 07:35:36,2011/04/15 07:36:16,"010 Set Filter 'BU','AS Industrial Automation Systems'",891,"Workbook"
