TestName,StartTime,TimeStamp,ActionDesc,ActionDuration
A - Price Explorer,2011/04/15 07:11:30,2011/04/15 07:12:27,"010 Select graph type 'Scatter'",3953,"PriceExplorer"
A - Price Explorer,2011/04/15 07:11:30,2011/04/15 07:12:38,"011 Filter by time",5282,"PriceExplorer"
A - Price Explorer,2011/04/15 07:11:30,2011/04/15 07:12:49,"012 Clear filters",281,"PriceExplorer"
A - Price Explorer,2011/04/15 07:11:30,2011/04/15 07:12:57,"013 Logout ",1047,"Login"
A - Price Explorer,2011/04/15 07:12:57,2011/04/15 07:12:58,"001 Open login page",250,"Other"
A - Price Explorer,2011/04/15 07:12:57,2011/04/15 07:12:59,"002 Login as 'pt_regadminNL2'",719,"Login"
A - Price Explorer,2011/04/15 07:12:57,2011/04/15 07:13:12,"003 Navigate in main menu to 'Track and Analyze'",13344,"FolderNavigation"
A - Price Explorer,2011/04/15 07:12:57,2011/04/15 07:13:17,"004 Navigate in folders to 'Price Explorer'",4766,"FolderNavigation"
A - Price Explorer,2011/04/15 07:12:57,2011/04/15 07:13:24,"005 Set field 'Target Unit' to value 'Package'",375,"Other"
A - Price Explorer,2011/04/15 07:12:57,2011/04/15 07:13:28,"006 Apply changes",3563,"PriceExplorer"
A - Price Explorer,2011/04/15 07:12:57,2011/04/15 07:13:35,"007 Set field 'Target Unit' to value 'Piece'",328,"Other"
A - Price Explorer,2011/04/15 07:12:57,2011/04/15 07:13:35,"008 Set field 'Y Axis' to value 'Percent'",344,"Other"
A - Price Explorer,2011/04/15 07:12:57,2011/04/15 07:13:39,"009 Apply changes",3500,"PriceExplorer"
A - Price Explorer,2011/04/15 07:12:57,2011/04/15 07:13:49,"010 Select graph type 'Scatter'",3500,"PriceExplorer"
A - Price Explorer,2011/04/15 07:12:57,2011/04/15 07:13:58,"011 Filter by time",4391,"PriceExplorer"
A - Price Explorer,2011/04/15 07:12:57,2011/04/15 07:14:11,"012 Clear filters",234,"PriceExplorer"
A - Price Explorer,2011/04/15 07:12:57,2011/04/15 07:14:19,"013 Logout ",1141,"Login"
A - Price Explorer,2011/04/15 07:14:19,2011/04/15 07:14:19,"001 Open login page",328,"Other"
A - Price Explorer,2011/04/15 07:14:19,2011/04/15 07:14:20,"002 Login as 'pt_regadminNL2'",625,"Login"
A - Price Explorer,2011/04/15 07:14:19,2011/04/15 07:14:35,"003 Navigate in main menu to 'Track and Analyze'",14860,"FolderNavigation"
A - Price Explorer,2011/04/15 07:14:19,2011/04/15 07:14:41,"004 Navigate in folders to 'Price Explorer'",5922,"FolderNavigation"
A - Price Explorer,2011/04/15 07:14:19,2011/04/15 07:14:48,"005 Set field 'Target Unit' to value 'Package'",359,"Other"
A - Price Explorer,2011/04/15 07:14:19,2011/04/15 07:14:52,"006 Apply changes",4016,"PriceExplorer"
A - Price Explorer,2011/04/15 07:14:19,2011/04/15 07:14:59,"007 Set field 'Target Unit' to value 'Piece'",328,"Other"
A - Price Explorer,2011/04/15 07:14:19,2011/04/15 07:15:00,"008 Set field 'Y Axis' to value 'Percent'",313,"Other"
A - Price Explorer,2011/04/15 07:14:19,2011/04/15 07:15:03,"009 Apply changes",3610,"PriceExplorer"
A - Price Explorer,2011/04/15 07:14:19,2011/04/15 07:15:14,"010 Select graph type 'Scatter'",3172,"PriceExplorer"
A - Price Explorer,2011/04/15 07:14:19,2011/04/15 07:15:25,"011 Filter by time",4985,"PriceExplorer"
A - Price Explorer,2011/04/15 07:14:19,2011/04/15 07:15:37,"012 Clear filters",250,"PriceExplorer"
A - Price Explorer,2011/04/15 07:14:19,2011/04/15 07:15:45,"013 Logout ",1313,"Login"
A - Price Explorer,2011/04/15 07:15:45,2011/04/15 07:15:45,"001 Open login page",422,"Other"
A - Price Explorer,2011/04/15 07:15:45,2011/04/15 07:15:46,"002 Login as 'pt_regadminNL2'",906,"Login"
A - Price Explorer,2011/04/15 07:15:45,2011/04/15 07:16:00,"003 Navigate in main menu to 'Track and Analyze'",14016,"FolderNavigation"
A - Price Explorer,2011/04/15 07:15:45,2011/04/15 07:16:06,"004 Navigate in folders to 'Price Explorer'",5453,"FolderNavigation"
A - Price Explorer,2011/04/15 07:15:45,2011/04/15 07:16:13,"005 Set field 'Target Unit' to value 'Package'",453,"Other"
A - Price Explorer,2011/04/15 07:15:45,2011/04/15 07:16:18,"006 Apply changes",4578,"PriceExplorer"
A - Price Explorer,2011/04/15 07:15:45,2011/04/15 07:16:25,"007 Set field 'Target Unit' to value 'Piece'",500,"Other"
A - Price Explorer,2011/04/15 07:15:45,2011/04/15 07:16:26,"008 Set field 'Y Axis' to value 'Percent'",547,"Other"
A - Price Explorer,2011/04/15 07:15:45,2011/04/15 07:16:30,"009 Apply changes",4406,"PriceExplorer"
A - Price Explorer,2011/04/15 07:15:45,2011/04/15 07:16:41,"010 Select graph type 'Scatter'",3906,"PriceExplorer"
A - Price Explorer,2011/04/15 07:15:45,2011/04/15 07:16:52,"011 Filter by time",5313,"PriceExplorer"
A - Price Explorer,2011/04/15 07:15:45,2011/04/15 07:17:05,"012 Clear filters",250,"PriceExplorer"
A - Price Explorer,2011/04/15 07:15:45,2011/04/15 07:17:14,"013 Logout ",1469,"Login"
A - Price Explorer,2011/04/15 07:17:14,2011/04/15 07:17:14,"001 Open login page",297,"Other"
A - Price Explorer,2011/04/15 07:17:14,2011/04/15 07:17:15,"002 Login as 'pt_regadminNL2'",703,"Login"
A - Price Explorer,2011/04/15 07:17:14,2011/04/15 07:17:28,"003 Navigate in main menu to 'Track and Analyze'",12860,"FolderNavigation"
A - Price Explorer,2011/04/15 07:17:14,2011/04/15 07:17:33,"004 Navigate in folders to 'Price Explorer'",5688,"FolderNavigation"
A - Price Explorer,2011/04/15 07:17:14,2011/04/15 07:17:41,"005 Set field 'Target Unit' to value 'Package'",406,"Other"
A - Price Explorer,2011/04/15 07:17:14,2011/04/15 07:17:45,"006 Apply changes",4094,"PriceExplorer"
A - Price Explorer,2011/04/15 07:17:14,2011/04/15 07:17:52,"007 Set field 'Target Unit' to value 'Piece'",359,"Other"
A - Price Explorer,2011/04/15 07:17:14,2011/04/15 07:17:53,"008 Set field 'Y Axis' to value 'Percent'",375,"Other"
A - Price Explorer,2011/04/15 07:17:14,2011/04/15 07:17:56,"009 Apply changes",3344,"PriceExplorer"
A - Price Explorer,2011/04/15 07:17:14,2011/04/15 07:18:07,"010 Select graph type 'Scatter'",3688,"PriceExplorer"
A - Price Explorer,2011/04/15 07:18:14,2011/04/15 07:18:14,"001 Open login page",328,"Other"
A - Price Explorer,2011/04/15 07:18:14,2011/04/15 07:18:15,"002 Login as 'pt_regadminNL2'",766,"Login"
A - Price Explorer,2011/04/15 07:18:14,2011/04/15 07:18:30,"003 Navigate in main menu to 'Track and Analyze'",15251,"FolderNavigation"
A - Price Explorer,2011/04/15 07:18:14,2011/04/15 07:18:37,"004 Navigate in folders to 'Price Explorer'",6938,"FolderNavigation"
A - Price Explorer,2011/04/15 07:18:14,2011/04/15 07:18:45,"005 Set field 'Target Unit' to value 'Package'",453,"Other"
A - Price Explorer,2011/04/15 07:18:14,2011/04/15 07:18:48,"006 Apply changes",3328,"PriceExplorer"
A - Price Explorer,2011/04/15 07:18:14,2011/04/15 07:19:02,"007 Set field 'Target Unit' to value 'Piece'",7579,"Other"
A - Price Explorer,2011/04/15 07:18:14,2011/04/15 07:19:03,"008 Set field 'Y Axis' to value 'Percent'",391,"Other"
A - Price Explorer,2011/04/15 07:18:14,2011/04/15 07:19:08,"009 Apply changes",5391,"PriceExplorer"
A - Price Explorer,2011/04/15 07:18:14,2011/04/15 07:19:21,"010 Select graph type 'Scatter'",5594,"PriceExplorer"
A - Price Explorer,2011/04/15 07:18:14,2011/04/15 07:19:50,"011 Filter by time",8094,"PriceExplorer"
A - Price Explorer,2011/04/15 07:18:14,2011/04/15 07:20:03,"012 Clear filters",297,"PriceExplorer"
A - Price Explorer,2011/04/15 07:18:14,2011/04/15 07:20:11,"013 Logout ",984,"Login"
A - Price Explorer,2011/04/15 07:20:11,2011/04/15 07:20:11,"001 Open login page",234,"Other"
A - Price Explorer,2011/04/15 07:20:11,2011/04/15 07:20:12,"002 Login as 'pt_regadminNL2'",719,"Login"
A - Price Explorer,2011/04/15 07:20:11,2011/04/15 07:20:25,"003 Navigate in main menu to 'Track and Analyze'",13313,"FolderNavigation"
A - Price Explorer,2011/04/15 07:20:11,2011/04/15 07:20:30,"004 Navigate in folders to 'Price Explorer'",5047,"FolderNavigation"
A - Price Explorer,2011/04/15 07:20:11,2011/04/15 07:20:38,"005 Set field 'Target Unit' to value 'Package'",406,"Other"
A - Price Explorer,2011/04/15 07:20:11,2011/04/15 07:20:41,"006 Apply changes",3203,"PriceExplorer"
A - Price Explorer,2011/04/15 07:20:11,2011/04/15 07:20:48,"007 Set field 'Target Unit' to value 'Piece'",344,"Other"
A - Price Explorer,2011/04/15 07:20:11,2011/04/15 07:20:49,"008 Set field 'Y Axis' to value 'Percent'",438,"Other"
A - Price Explorer,2011/04/15 07:20:11,2011/04/15 07:20:52,"009 Apply changes",3578,"PriceExplorer"
A - Price Explorer,2011/04/15 07:20:11,2011/04/15 07:21:03,"010 Select graph type 'Scatter'",3531,"PriceExplorer"
A - Price Explorer,2011/04/15 07:20:11,2011/04/15 07:21:13,"011 Filter by time",4610,"PriceExplorer"
A - Price Explorer,2011/04/15 07:20:11,2011/04/15 07:21:24,"012 Clear filters",281,"PriceExplorer"
A - Price Explorer,2011/04/15 07:20:11,2011/04/15 07:21:32,"013 Logout ",1094,"Login"
A - Price Explorer,2011/04/15 07:21:32,2011/04/15 07:21:32,"001 Open login page",234,"Other"
A - Price Explorer,2011/04/15 07:21:32,2011/04/15 07:21:33,"002 Login as 'pt_regadminNL2'",672,"Login"
A - Price Explorer,2011/04/15 07:21:32,2011/04/15 07:21:47,"003 Navigate in main menu to 'Track and Analyze'",14360,"FolderNavigation"
A - Price Explorer,2011/04/15 07:21:32,2011/04/15 07:21:52,"004 Navigate in folders to 'Price Explorer'",4813,"FolderNavigation"
A - Price Explorer,2011/04/15 07:21:32,2011/04/15 07:22:00,"005 Set field 'Target Unit' to value 'Package'",328,"Other"
A - Price Explorer,2011/04/15 07:21:32,2011/04/15 07:22:03,"006 Apply changes",3172,"PriceExplorer"
A - Price Explorer,2011/04/15 07:21:32,2011/04/15 07:22:10,"007 Set field 'Target Unit' to value 'Piece'",453,"Other"
A - Price Explorer,2011/04/15 07:21:32,2011/04/15 07:22:11,"008 Set field 'Y Axis' to value 'Percent'",359,"Other"
A - Price Explorer,2011/04/15 07:21:32,2011/04/15 07:22:13,"009 Apply changes",2953,"PriceExplorer"
A - Price Explorer,2011/04/15 07:21:32,2011/04/15 07:22:25,"010 Select graph type 'Scatter'",4250,"PriceExplorer"
A - Price Explorer,2011/04/15 07:21:32,2011/04/15 07:22:33,"011 Filter by time",3828,"PriceExplorer"
A - Price Explorer,2011/04/15 07:21:32,2011/04/15 07:22:46,"012 Clear filters",313,"PriceExplorer"
A - Price Explorer,2011/04/15 07:21:32,2011/04/15 07:22:54,"013 Logout ",1047,"Login"
A - Price Explorer,2011/04/15 07:22:54,2011/04/15 07:22:55,"001 Open login page",219,"Other"
A - Price Explorer,2011/04/15 07:22:54,2011/04/15 07:22:55,"002 Login as 'pt_regadminNL2'",656,"Login"
A - Price Explorer,2011/04/15 07:22:54,2011/04/15 07:23:11,"003 Navigate in main menu to 'Track and Analyze'",15626,"FolderNavigation"
A - Price Explorer,2011/04/15 07:22:54,2011/04/15 07:23:16,"004 Navigate in folders to 'Price Explorer'",4875,"FolderNavigation"
A - Price Explorer,2011/04/15 07:22:54,2011/04/15 07:23:23,"005 Set field 'Target Unit' to value 'Package'",313,"Other"
A - Price Explorer,2011/04/15 07:22:54,2011/04/15 07:23:27,"006 Apply changes",3281,"PriceExplorer"
A - Price Explorer,2011/04/15 07:22:54,2011/04/15 07:23:34,"007 Set field 'Target Unit' to value 'Piece'",375,"Other"
A - Price Explorer,2011/04/15 07:22:54,2011/04/15 07:23:34,"008 Set field 'Y Axis' to value 'Percent'",438,"Other"
A - Price Explorer,2011/04/15 07:22:54,2011/04/15 07:23:37,"009 Apply changes",3094,"PriceExplorer"
A - Price Explorer,2011/04/15 07:22:54,2011/04/15 07:23:48,"010 Select graph type 'Scatter'",3141,"PriceExplorer"
A - Price Explorer,2011/04/15 07:22:54,2011/04/15 07:23:56,"011 Filter by time",4063,"PriceExplorer"
A - Price Explorer,2011/04/15 07:22:54,2011/04/15 07:24:07,"012 Clear filters",266,"PriceExplorer"
A - Price Explorer,2011/04/15 07:22:54,2011/04/15 07:24:15,"013 Logout ",1063,"Login"
A - Price Explorer,2011/04/15 07:24:15,2011/04/15 07:24:15,"001 Open login page",219,"Other"
A - Price Explorer,2011/04/15 07:24:15,2011/04/15 07:24:16,"002 Login as 'pt_regadminNL2'",625,"Login"
A - Price Explorer,2011/04/15 07:24:15,2011/04/15 07:24:29,"003 Navigate in main menu to 'Track and Analyze'",12766,"FolderNavigation"
A - Price Explorer,2011/04/15 07:24:15,2011/04/15 07:24:35,"004 Navigate in folders to 'Price Explorer'",6063,"FolderNavigation"
A - Price Explorer,2011/04/15 07:24:15,2011/04/15 07:24:43,"005 Set field 'Target Unit' to value 'Package'",609,"Other"
A - Price Explorer,2011/04/15 07:24:15,2011/04/15 07:24:47,"006 Apply changes",4672,"PriceExplorer"
A - Price Explorer,2011/04/15 07:24:15,2011/04/15 07:24:55,"007 Set field 'Target Unit' to value 'Piece'",281,"Other"
A - Price Explorer,2011/04/15 07:24:15,2011/04/15 07:24:55,"008 Set field 'Y Axis' to value 'Percent'",297,"Other"
A - Price Explorer,2011/04/15 07:24:15,2011/04/15 07:24:59,"009 Apply changes",4156,"PriceExplorer"
A - Price Explorer,2011/04/15 07:24:15,2011/04/15 07:25:10,"010 Select graph type 'Scatter'",4281,"PriceExplorer"
A - Price Explorer,2011/04/15 07:24:15,2011/04/15 07:25:20,"011 Filter by time",4328,"PriceExplorer"
A - Price Explorer,2011/04/15 07:24:15,2011/04/15 07:25:33,"012 Clear filters",484,"PriceExplorer"
A - Price Explorer,2011/04/15 07:24:15,2011/04/15 07:25:41,"013 Logout ",1281,"Login"
A - Price Explorer,2011/04/15 07:25:41,2011/04/15 07:25:41,"001 Open login page",266,"Other"
A - Price Explorer,2011/04/15 07:25:41,2011/04/15 07:25:43,"002 Login as 'pt_regadminNL2'",1063,"Login"
A - Price Explorer,2011/04/15 07:25:41,2011/04/15 07:25:58,"003 Navigate in main menu to 'Track and Analyze'",15626,"FolderNavigation"
A - Price Explorer,2011/04/15 07:25:41,2011/04/15 07:26:04,"004 Navigate in folders to 'Price Explorer'",5610,"FolderNavigation"
A - Price Explorer,2011/04/15 07:25:41,2011/04/15 07:26:11,"005 Set field 'Target Unit' to value 'Package'",391,"Other"
A - Price Explorer,2011/04/15 07:25:41,2011/04/15 07:26:15,"006 Apply changes",3375,"PriceExplorer"
A - Price Explorer,2011/04/15 07:25:41,2011/04/15 07:26:22,"007 Set field 'Target Unit' to value 'Piece'",359,"Other"
A - Price Explorer,2011/04/15 07:25:41,2011/04/15 07:26:22,"008 Set field 'Y Axis' to value 'Percent'",375,"Other"
A - Price Explorer,2011/04/15 07:25:41,2011/04/15 07:26:25,"009 Apply changes",2891,"PriceExplorer"
A - Price Explorer,2011/04/15 07:25:41,2011/04/15 07:26:36,"010 Select graph type 'Scatter'",3422,"PriceExplorer"
A - Price Explorer,2011/04/15 07:25:41,2011/04/15 07:26:44,"011 Filter by time",4125,"PriceExplorer"
A - Price Explorer,2011/04/15 07:25:41,2011/04/15 07:26:56,"012 Clear filters",266,"PriceExplorer"
A - Price Explorer,2011/04/15 07:25:41,2011/04/15 07:27:04,"013 Logout ",1000,"Login"
A - Price Explorer,2011/04/15 07:27:04,2011/04/15 07:27:04,"001 Open login page",203,"Other"
A - Price Explorer,2011/04/15 07:27:04,2011/04/15 07:27:05,"002 Login as 'pt_regadminNL2'",672,"Login"
A - Price Explorer,2011/04/15 07:27:04,2011/04/15 07:27:20,"003 Navigate in main menu to 'Track and Analyze'",15626,"FolderNavigation"
A - Price Explorer,2011/04/15 07:27:04,2011/04/15 07:27:25,"004 Navigate in folders to 'Price Explorer'",5063,"FolderNavigation"
A - Price Explorer,2011/04/15 07:27:04,2011/04/15 07:27:33,"005 Set field 'Target Unit' to value 'Package'",422,"Other"
A - Price Explorer,2011/04/15 07:27:04,2011/04/15 07:27:37,"006 Apply changes",3766,"PriceExplorer"
A - Price Explorer,2011/04/15 07:27:04,2011/04/15 07:27:44,"007 Set field 'Target Unit' to value 'Piece'",406,"Other"
A - Price Explorer,2011/04/15 07:27:04,2011/04/15 07:27:44,"008 Set field 'Y Axis' to value 'Percent'",438,"Other"
A - Price Explorer,2011/04/15 07:27:04,2011/04/15 07:27:48,"009 Apply changes",3344,"PriceExplorer"
A - Price Explorer,2011/04/15 07:27:04,2011/04/15 07:27:59,"010 Select graph type 'Scatter'",4078,"PriceExplorer"
A - Price Explorer,2011/04/15 07:27:04,2011/04/15 07:28:10,"011 Filter by time",5157,"PriceExplorer"
A - Price Explorer,2011/04/15 07:27:04,2011/04/15 07:28:21,"012 Clear filters",250,"PriceExplorer"
A - Price Explorer,2011/04/15 07:27:04,2011/04/15 07:28:30,"013 Logout ",1266,"Login"
A - Price Explorer,2011/04/15 07:28:30,2011/04/15 07:28:30,"001 Open login page",328,"Other"
A - Price Explorer,2011/04/15 07:28:30,2011/04/15 07:28:31,"002 Login as 'pt_regadminNL2'",906,"Login"
A - Price Explorer,2011/04/15 07:28:30,2011/04/15 07:28:46,"003 Navigate in main menu to 'Track and Analyze'",15438,"FolderNavigation"
A - Price Explorer,2011/04/15 07:28:30,2011/04/15 07:28:52,"004 Navigate in folders to 'Price Explorer'",5235,"FolderNavigation"
A - Price Explorer,2011/04/15 07:28:30,2011/04/15 07:28:59,"005 Set field 'Target Unit' to value 'Package'",469,"Other"
A - Price Explorer,2011/04/15 07:28:30,2011/04/15 07:29:03,"006 Apply changes",3422,"PriceExplorer"
A - Price Explorer,2011/04/15 07:28:30,2011/04/15 07:29:10,"007 Set field 'Target Unit' to value 'Piece'",359,"Other"
A - Price Explorer,2011/04/15 07:28:30,2011/04/15 07:29:10,"008 Set field 'Y Axis' to value 'Percent'",453,"Other"
A - Price Explorer,2011/04/15 07:28:30,2011/04/15 07:29:14,"009 Apply changes",3500,"PriceExplorer"
A - Price Explorer,2011/04/15 07:28:30,2011/04/15 07:29:24,"010 Select graph type 'Scatter'",3344,"PriceExplorer"
A - Price Explorer,2011/04/15 07:28:30,2011/04/15 07:29:33,"011 Filter by time",4578,"PriceExplorer"
A - Price Explorer,2011/04/15 07:28:30,2011/04/15 07:29:46,"012 Clear filters",297,"PriceExplorer"
A - Price Explorer,2011/04/15 07:28:30,2011/04/15 07:29:54,"013 Logout ",875,"Login"
A - Price Explorer,2011/04/15 07:29:54,2011/04/15 07:29:54,"001 Open login page",219,"Other"
A - Price Explorer,2011/04/15 07:29:54,2011/04/15 07:29:55,"002 Login as 'pt_regadminNL2'",578,"Login"
A - Price Explorer,2011/04/15 07:29:54,2011/04/15 07:30:07,"003 Navigate in main menu to 'Track and Analyze'",11969,"FolderNavigation"
A - Price Explorer,2011/04/15 07:29:54,2011/04/15 07:30:12,"004 Navigate in folders to 'Price Explorer'",4469,"FolderNavigation"
A - Price Explorer,2011/04/15 07:29:54,2011/04/15 07:30:19,"005 Set field 'Target Unit' to value 'Package'",531,"Other"
A - Price Explorer,2011/04/15 07:29:54,2011/04/15 07:30:23,"006 Apply changes",3485,"PriceExplorer"
A - Price Explorer,2011/04/15 07:29:54,2011/04/15 07:30:30,"007 Set field 'Target Unit' to value 'Piece'",391,"Other"
A - Price Explorer,2011/04/15 07:29:54,2011/04/15 07:30:30,"008 Set field 'Y Axis' to value 'Percent'",438,"Other"
A - Price Explorer,2011/04/15 07:29:54,2011/04/15 07:30:33,"009 Apply changes",2750,"PriceExplorer"
A - Price Explorer,2011/04/15 07:29:54,2011/04/15 07:30:44,"010 Select graph type 'Scatter'",3656,"PriceExplorer"
A - Price Explorer,2011/04/15 07:29:54,2011/04/15 07:30:55,"011 Filter by time",5000,"PriceExplorer"
A - Price Explorer,2011/04/15 07:29:54,2011/04/15 07:31:05,"012 Clear filters",203,"PriceExplorer"
A - Price Explorer,2011/04/15 07:29:54,2011/04/15 07:31:14,"013 Logout ",1406,"Login"
A - Price Explorer,2011/04/15 07:31:14,2011/04/15 07:31:14,"001 Open login page",281,"Other"
A - Price Explorer,2011/04/15 07:31:14,2011/04/15 07:31:15,"002 Login as 'pt_regadminNL2'",891,"Login"
A - Price Explorer,2011/04/15 07:31:14,2011/04/15 07:31:31,"003 Navigate in main menu to 'Track and Analyze'",15735,"FolderNavigation"
A - Price Explorer,2011/04/15 07:31:14,2011/04/15 07:31:35,"004 Navigate in folders to 'Price Explorer'",4735,"FolderNavigation"
A - Price Explorer,2011/04/15 07:31:14,2011/04/15 07:31:43,"005 Set field 'Target Unit' to value 'Package'",547,"Other"
A - Price Explorer,2011/04/15 07:31:14,2011/04/15 07:31:47,"006 Apply changes",3781,"PriceExplorer"
A - Price Explorer,2011/04/15 07:31:14,2011/04/15 07:31:54,"007 Set field 'Target Unit' to value 'Piece'",313,"Other"
A - Price Explorer,2011/04/15 07:31:14,2011/04/15 07:31:54,"008 Set field 'Y Axis' to value 'Percent'",328,"Other"
A - Price Explorer,2011/04/15 07:31:14,2011/04/15 07:31:58,"009 Apply changes",3453,"PriceExplorer"
A - Price Explorer,2011/04/15 07:31:14,2011/04/15 07:32:08,"010 Select graph type 'Scatter'",3344,"PriceExplorer"
A - Price Explorer,2011/04/15 07:31:14,2011/04/15 07:32:17,"011 Filter by time",4547,"PriceExplorer"
A - Price Explorer,2011/04/15 07:31:14,2011/04/15 07:32:29,"012 Clear filters",250,"PriceExplorer"
A - Price Explorer,2011/04/15 07:31:14,2011/04/15 07:32:37,"013 Logout ",938,"Login"
A - Price Explorer,2011/04/15 07:32:37,2011/04/15 07:32:37,"001 Open login page",203,"Other"
A - Price Explorer,2011/04/15 07:32:37,2011/04/15 07:32:38,"002 Login as 'pt_regadminNL2'",641,"Login"
A - Price Explorer,2011/04/15 07:32:37,2011/04/15 07:32:51,"003 Navigate in main menu to 'Track and Analyze'",13579,"FolderNavigation"
A - Price Explorer,2011/04/15 07:32:37,2011/04/15 07:32:56,"004 Navigate in folders to 'Price Explorer'",5016,"FolderNavigation"
A - Price Explorer,2011/04/15 07:32:37,2011/04/15 07:33:04,"005 Set field 'Target Unit' to value 'Package'",313,"Other"
A - Price Explorer,2011/04/15 07:32:37,2011/04/15 07:33:06,"006 Apply changes",2719,"PriceExplorer"
A - Price Explorer,2011/04/15 07:32:37,2011/04/15 07:33:14,"007 Set field 'Target Unit' to value 'Piece'",375,"Other"
A - Price Explorer,2011/04/15 07:32:37,2011/04/15 07:33:14,"008 Set field 'Y Axis' to value 'Percent'",359,"Other"
A - Price Explorer,2011/04/15 07:32:37,2011/04/15 07:33:20,"009 Apply changes",6235,"PriceExplorer"
A - Price Explorer,2011/04/15 07:32:37,2011/04/15 07:33:32,"010 Select graph type 'Scatter'",4547,"PriceExplorer"
A - Price Explorer,2011/04/15 07:32:37,2011/04/15 07:33:41,"011 Filter by time",4063,"PriceExplorer"
A - Price Explorer,2011/04/15 07:32:37,2011/04/15 07:33:54,"012 Clear filters",250,"PriceExplorer"
A - Price Explorer,2011/04/15 07:32:37,2011/04/15 07:34:02,"013 Logout ",1078,"Login"
A - Price Explorer,2011/04/15 07:34:02,2011/04/15 07:34:02,"001 Open login page",188,"Other"
A - Price Explorer,2011/04/15 07:34:02,2011/04/15 07:34:03,"002 Login as 'pt_regadminNL2'",703,"Login"
A - Price Explorer,2011/04/15 07:34:02,2011/04/15 07:34:18,"003 Navigate in main menu to 'Track and Analyze'",15141,"FolderNavigation"
A - Price Explorer,2011/04/15 07:34:02,2011/04/15 07:34:24,"004 Navigate in folders to 'Price Explorer'",5438,"FolderNavigation"
A - Price Explorer,2011/04/15 07:34:02,2011/04/15 07:34:31,"005 Set field 'Target Unit' to value 'Package'",406,"Other"
A - Price Explorer,2011/04/15 07:34:02,2011/04/15 07:34:35,"006 Apply changes",3594,"PriceExplorer"
A - Price Explorer,2011/04/15 07:34:02,2011/04/15 07:34:42,"007 Set field 'Target Unit' to value 'Piece'",578,"Other"
A - Price Explorer,2011/04/15 07:34:02,2011/04/15 07:34:43,"008 Set field 'Y Axis' to value 'Percent'",531,"Other"
A - Price Explorer,2011/04/15 07:34:02,2011/04/15 07:34:46,"009 Apply changes",3594,"PriceExplorer"
A - Price Explorer,2011/04/15 07:34:02,2011/04/15 07:34:57,"010 Select graph type 'Scatter'",3953,"PriceExplorer"
A - Price Explorer,2011/04/15 07:34:02,2011/04/15 07:35:06,"011 Filter by time",4750,"PriceExplorer"
A - Price Explorer,2011/04/15 07:34:02,2011/04/15 07:35:17,"012 Clear filters",328,"PriceExplorer"
A - Price Explorer,2011/04/15 07:34:02,2011/04/15 07:35:26,"013 Logout ",1203,"Login"
A - Price Explorer,2011/04/15 07:35:26,2011/04/15 07:35:26,"001 Open login page",266,"Other"
A - Price Explorer,2011/04/15 07:35:26,2011/04/15 07:35:27,"002 Login as 'pt_regadminNL2'",734,"Login"
A - Price Explorer,2011/04/15 07:35:26,2011/04/15 07:35:40,"003 Navigate in main menu to 'Track and Analyze'",13438,"FolderNavigation"
A - Price Explorer,2011/04/15 07:35:26,2011/04/15 07:35:46,"004 Navigate in folders to 'Price Explorer'",5969,"FolderNavigation"
A - Price Explorer,2011/04/15 07:35:26,2011/04/15 07:35:53,"005 Set field 'Target Unit' to value 'Package'",375,"Other"
A - Price Explorer,2011/04/15 07:35:26,2011/04/15 07:35:57,"006 Apply changes",3344,"PriceExplorer"
A - Price Explorer,2011/04/15 07:35:26,2011/04/15 07:36:04,"007 Set field 'Target Unit' to value 'Piece'",438,"Other"
A - Price Explorer,2011/04/15 07:35:26,2011/04/15 07:36:05,"008 Set field 'Y Axis' to value 'Percent'",578,"Other"
A - Price Explorer,2011/04/15 07:35:26,2011/04/15 07:36:08,"009 Apply changes",3547,"PriceExplorer"
A - Price Explorer,2011/04/15 07:35:26,2011/04/15 07:36:19,"010 Select graph type 'Scatter'",3360,"PriceExplorer"
A - Price Explorer,2011/04/15 07:35:26,2011/04/15 07:36:27,"011 Filter by time",4453,"PriceExplorer"
A - Price Explorer,2011/04/15 07:35:26,2011/04/15 07:36:38,"012 Clear filters",359,"PriceExplorer"
A - Price Explorer,2011/04/15 07:35:26,2011/04/15 07:36:46,"013 Logout ",938,"Login"
A - Price Explorer,2011/04/15 07:36:46,2011/04/15 07:36:47,"001 Open login page",250,"Other"
A - Price Explorer,2011/04/15 07:36:46,2011/04/15 07:36:48,"002 Login as 'pt_regadminNL2'",813,"Login"
A - Price Explorer,2011/04/15 07:36:46,2011/04/15 07:37:04,"003 Navigate in main menu to 'Track and Analyze'",16735,"FolderNavigation"
A - Price Explorer,2011/04/15 07:36:46,2011/04/15 07:37:09,"004 Navigate in folders to 'Price Explorer'",4688,"FolderNavigation"
A - Price Explorer,2011/04/15 07:36:46,2011/04/15 07:37:17,"005 Set field 'Target Unit' to value 'Package'",484,"Other"
A - Price Explorer,2011/04/15 07:36:46,2011/04/15 07:37:21,"006 Apply changes",4453,"PriceExplorer"
A - Price Explorer,2011/04/15 07:36:46,2011/04/15 07:37:28,"007 Set field 'Target Unit' to value 'Piece'",469,"Other"
A - Price Explorer,2011/04/15 07:36:46,2011/04/15 07:37:29,"008 Set field 'Y Axis' to value 'Percent'",516,"Other"
